algorithm,budget,coverage,cost_per_coverage,time
k=2,40,29,1.31034,9826
dynamic,40,30,1.33333,746
greedy,40,30,1.3,6
random,40,19,2.10526,0
bad_greedy,40,26,1.53846,0
k=1,40,30,1.26667,317
k=2,40,30,1.26667,9731
dynamic,40,35,1.05714,778
greedy,40,35,1.02857,5
random,40,13,3,0
bad_greedy,40,28,1.28571,0
k=1,40,35,1.02857,294
k=2,40,35,1.02857,9032
dynamic,40,25,1.6,750
greedy,40,24,1.54167,5
random,40,13,3,0
bad_greedy,40,17,2,0
k=1,40,25,1.6,276
k=2,40,25,1.6,8326
dynamic,40,33,1.21212,755
greedy,40,32,1.1875,5
random,40,14,2.78571,0
bad_greedy,40,25,1.44,0
k=1,40,33,1.21212,275
k=2,40,33,1.21212,8292
dynamic,120,43,2.7907,490
greedy,120,42,2.71429,8
random,120,24,4.875,0
bad_greedy,120,29,4.03448,0
k=1,120,42,2.69048,532
k=2,120,42,2.69048,14550
dynamic,120,43,2.7907,318
greedy,120,41,2.78049,8
random,120,32,3.6875,0
bad_greedy,120,34,3.11765,0
k=1,120,41,2.78049,464
k=2,120,41,2.78049,13935
dynamic,120,45,2.66667,323
greedy,120,44,2.59091,7
random,120,24,5,0
bad_greedy,120,32,3.53125,0
k=1,120,44,2.59091,447
k=2,120,44,2.59091,13684
dynamic,120,43,2.7907,281
greedy,120,43,2.55814,7
random,120,27,4.33333,0
bad_greedy,120,32,3.53125,0
k=1,120,43,2.55814,397
k=2,120,43,2.55814,11700
dynamic,120,44,2.70455,334
greedy,120,44,2.72727,8
random,120,27,4.44444,0
bad_greedy,120,32,3.5625,0
k=1,120,44,2.68182,433
k=2,120,44,2.68182,13491
dynamic,80,42,1.90476,143
greedy,80,42,1.85714,6
random,80,21,3.80952,0
bad_greedy,80,31,2.3871,0
k=1,80,42,1.83333,367
k=2,80,42,1.83333,10466
dynamic,80,40,2,262
greedy,80,40,2,7
random,80,14,5.71429,0
bad_greedy,80,26,2.80769,0
k=1,80,40,2,413
k=2,80,40,2,11925
dynamic,80,38,2.10526,129
greedy,80,37,2.05405,7
random,80,26,3.07692,0
bad_greedy,80,28,2.5,0
k=1,80,37,2.02703,346
k=2,80,37,2.02703,10326
dynamic,80,31,2.54839,122
greedy,80,29,2.65517,6
random,80,15,5.33333,0
bad_greedy,80,19,3.78947,0
k=1,80,29,2.55172,334
k=2,80,30,2.66667,10188
dynamic,80,33,2.39394,124
greedy,80,33,2.39394,6
random,80,20,3.95,0
bad_greedy,80,16,4.5,0
k=1,80,33,2.36364,347
k=2,80,33,2.36364,10146
dynamic,80,47,1.6383,197
greedy,80,46,1.63043,8
random,80,19,4.15789,0
bad_greedy,80,29,2.48276,0
k=1,80,46,1.63043,460
k=2,80,46,1.63043,13509
dynamic,80,31,2.51613,125
greedy,80,30,2.43333,6
random,80,22,3.59091,0
bad_greedy,80,22,3.45455,0
k=1,80,31,2.51613,381
k=2,80,31,2.51613,11568
dynamic,80,40,1.975,171
greedy,80,39,2,6
random,80,24,3.33333,0
bad_greedy,80,23,3.47826,0
k=1,80,40,2,346
k=2,80,40,2,10199
dynamic,80,40,1.975,192
greedy,80,40,1.925,7
random,80,22,3.5,0
bad_greedy,80,27,2.96296,0
k=1,80,40,1.9,416
k=2,80,40,1.9,12576
dynamic,80,36,2.22222,148
greedy,80,35,2.08571,7
random,80,13,6.15385,0
bad_greedy,80,21,3.61905,0
k=1,80,36,2.22222,390
k=2,80,36,2.22222,11166
dynamic,120,39,3.05128,447
greedy,120,38,2.81579,8
random,120,20,5.9,0
bad_greedy,120,27,4.25926,0
k=1,120,38,2.81579,488
k=2,120,38,2.81579,14270
dynamic,120,41,2.82927,481
greedy,120,40,3,9
random,120,25,4.8,0
bad_greedy,120,29,3.93103,0
k=1,120,40,3,486
k=2,120,40,3,15267
dynamic,120,43,2.7907,623
greedy,120,43,2.7907,9
random,120,24,5,0
bad_greedy,120,33,3.27273,0
k=1,120,43,2.7907,546
k=2,120,43,2.7907,15378
dynamic,120,51,2.31373,635
greedy,120,51,2.35294,11
random,120,31,3.83871,0
bad_greedy,120,46,2.36957,0
k=1,120,51,2.35294,539
k=2,120,51,2.35294,16335
dynamic,120,47,2.55319,929
greedy,120,46,2.54348,7
random,120,27,4.40741,0
bad_greedy,120,35,3.4,0
k=1,120,46,2.54348,496
k=2,120,46,2.54348,13990
dynamic,160,50,3.18,551
greedy,160,49,3.06122,11
random,160,25,6.4,0
bad_greedy,160,37,4.18919,0
k=1,160,50,3.18,535
k=2,160,50,3.18,15846
dynamic,160,45,3.53333,549
greedy,160,45,3.42222,8
random,160,24,6.66667,0
bad_greedy,160,33,4.48485,0
k=1,160,45,3.31111,443
k=2,160,45,3.31111,13612
dynamic,160,47,3.40426,731
greedy,160,45,3.51111,9
random,160,35,4.57143,0
bad_greedy,160,37,4.21622,0
k=1,160,45,3.51111,508
k=2,160,45,3.51111,15237
dynamic,160,49,3.26531,783
greedy,160,48,3.14583,7
random,160,25,6.4,0
bad_greedy,160,32,4.90625,0
k=1,160,48,3.14583,407
k=2,160,48,3.14583,12371
dynamic,160,52,3.05769,916
greedy,160,52,2.90385,10
random,160,21,7.57143,0
bad_greedy,160,43,3.65116,0
k=1,160,52,2.88462,550
k=2,160,52,2.88462,16388
dynamic,120,42,2.85714,449
greedy,120,42,2.85714,8
random,120,28,4.25,0
bad_greedy,120,33,3.51515,0
k=1,120,42,2.85714,448
k=2,120,42,2.85714,13570
dynamic,120,42,2.85714,450
greedy,120,41,2.70732,7
random,120,14,8.57143,0
bad_greedy,120,35,3.08571,0
k=1,120,41,2.70732,395
k=2,120,41,2.70732,12497
dynamic,120,42,2.78571,790
greedy,120,42,2.80952,8
random,120,19,6.31579,0
bad_greedy,120,30,3.86667,0
k=1,120,42,2.80952,458
k=2,120,42,2.80952,13974
dynamic,120,39,3.07692,417
greedy,120,39,2.94872,8
random,120,11,10.8182,0
bad_greedy,120,28,4.17857,0
k=1,120,39,2.94872,458
k=2,120,39,2.94872,13722
dynamic,120,45,2.66667,598
greedy,120,43,2.48837,8
random,120,15,7.8,0
bad_greedy,120,33,3.48485,0
k=1,120,45,2.64444,447
k=2,120,45,2.64444,13445
dynamic,40,22,1.81818,776
greedy,40,21,1.57143,5
random,40,14,2.78571,0
bad_greedy,40,19,2.10526,0
k=1,40,22,1.81818,308
k=2,40,22,1.81818,9591
dynamic,40,32,1.15625,760
greedy,40,32,1.1875,5
random,40,23,1.73913,0
bad_greedy,40,15,2.53333,0
k=1,40,32,1.15625,258
k=2,40,32,1.15625,7888
dynamic,40,35,1.14286,780
greedy,40,35,1.14286,12
random,40,8,5,0
bad_greedy,40,28,1.32143,0
k=1,40,35,1.11429,396
k=2,40,35,1.11429,10801
dynamic,40,30,1.3,757
greedy,40,29,1.27586,7
random,40,10,4,0
bad_greedy,40,21,1.61905,0
k=1,40,30,1.3,343
k=2,40,30,1.3,10204
dynamic,40,30,1.33333,734
greedy,40,30,1.3,5
random,40,22,1.72727,0
bad_greedy,40,18,2.11111,0
k=1,40,30,1.3,271
k=2,40,30,1.3,8206
dynamic,120,42,2.85714,325
greedy,120,42,2.66667,8
random,120,16,7.4375,0
bad_greedy,120,34,3.47059,0
k=1,120,42,2.66667,429
k=2,120,42,2.66667,12325
dynamic,120,45,2.64444,335
greedy,120,44,2.38636,9
random,120,18,6.66667,0
bad_greedy,120,38,3,0
k=1,120,44,2.38636,534
k=2,120,44,2.38636,15959
dynamic,120,45,2.66667,321
greedy,120,44,2.47727,7
random,120,27,4.44444,0
bad_greedy,120,28,4.25,0
k=1,120,44,2.43182,410
k=2,120,44,2.43182,12440
dynamic,120,46,2.6087,288
greedy,120,44,2.47727,7
random,120,22,5.45455,0
bad_greedy,120,24,4.58333,0
k=1,120,44,2.47727,454
k=2,120,44,2.47727,13511
dynamic,120,40,3,247
greedy,120,40,2.9,8
random,120,16,7.4375,0
bad_greedy,120,30,3.96667,0
k=1,120,40,2.9,459
k=2,120,40,2.9,13763
dynamic,40,27,1.48148,97
greedy,40,27,1.48148,5
random,40,6,6.5,0
bad_greedy,40,18,2.11111,0
k=1,40,27,1.40741,288
k=2,40,27,1.40741,7993
dynamic,40,27,1.44444,97
greedy,40,27,1.33333,6
random,40,15,2.6,0
bad_greedy,40,20,1.95,0
k=1,40,27,1.33333,354
k=2,40,27,1.33333,10706
dynamic,40,32,1.25,102
greedy,40,31,1.16129,5
random,40,13,3.07692,0
bad_greedy,40,20,1.8,0
k=1,40,32,1.15625,268
k=2,40,32,1.15625,7791
dynamic,40,27,1.40741,100
greedy,40,27,1.48148,7
random,40,10,4,0
bad_greedy,40,22,1.59091,0
k=1,40,27,1.40741,342
k=2,40,27,1.40741,10404
dynamic,40,29,1.37931,95
greedy,40,25,1.48,6
random,40,16,2.4375,0
bad_greedy,40,14,2.57143,0
k=1,40,28,1.42857,301
k=2,40,28,1.42857,9044
dynamic,160,46,3.43478,443
greedy,160,44,3.5,8
random,160,20,8,0
bad_greedy,160,36,4.16667,0
k=1,160,44,3.36364,525
k=2,160,44,3.36364,15572
dynamic,160,49,3.26531,1691
greedy,160,49,3.18367,7
random,160,14,11.4286,0
bad_greedy,160,37,4.10811,0
k=1,160,49,3.12245,434
k=2,160,49,3.12245,13552
dynamic,160,43,3.67442,610
greedy,160,42,3.42857,8
random,160,21,7.42857,0
bad_greedy,160,34,4.67647,0
k=1,160,42,3.40476,472
k=2,160,42,3.40476,14561
dynamic,160,48,3.1875,369
greedy,160,48,3.20833,8
random,160,27,5.85185,0
bad_greedy,160,37,3.97297,0
k=1,160,48,3.1875,474
k=2,160,48,3.1875,14544
dynamic,160,45,3.53333,411
greedy,160,45,3.33333,9
random,160,31,5.16129,0
bad_greedy,160,40,3.875,0
k=1,160,45,3.28889,534
k=2,160,45,3.28889,16792
dynamic,120,44,2.72727,315
greedy,120,44,2.65909,7
random,120,16,7.5,0
bad_greedy,120,33,3.57576,0
k=1,120,44,2.65909,458
k=2,120,44,2.61364,13403
dynamic,120,47,2.53191,295
greedy,120,47,2.46809,8
random,120,17,7,0
bad_greedy,120,38,2.89474,0
k=1,120,47,2.42553,455
k=2,120,47,2.42553,13627
dynamic,120,38,3.10526,464
greedy,120,37,3.02703,7
random,120,8,15,0
bad_greedy,120,25,4.8,0
k=1,120,38,3.15789,420
k=2,120,38,3.15789,12753
dynamic,120,41,2.90244,284
greedy,120,39,2.94872,7
random,120,20,6,0
bad_greedy,120,25,4.4,0
k=1,120,39,2.92308,414
k=2,120,39,2.92308,12643
dynamic,120,39,3.07692,253
greedy,120,38,2.86842,7
random,120,26,4.53846,0
bad_greedy,120,28,4.07143,0
k=1,120,38,2.76316,418
k=2,120,38,2.76316,12548
dynamic,120,45,2.64444,183
greedy,120,44,2.72727,7
random,120,26,4.61538,0
bad_greedy,120,31,3.64516,0
k=1,120,44,2.72727,415
k=2,120,44,2.68182,12255
dynamic,120,42,2.83333,345
greedy,120,42,2.69048,8
random,120,31,3.87097,0
bad_greedy,120,33,3.42424,0
k=1,120,42,2.69048,459
k=2,120,42,2.69048,13666
dynamic,120,42,2.85714,137
greedy,120,41,2.85366,6
random,120,16,7.25,0
bad_greedy,120,27,4.2963,0
k=1,120,41,2.85366,387
k=2,120,41,2.85366,11728
dynamic,120,41,2.87805,128
greedy,120,40,2.65,8
random,120,21,5.71429,0
bad_greedy,120,31,3.77419,0
k=1,120,40,2.65,448
k=2,120,40,2.65,13307
dynamic,120,40,2.95,266
greedy,120,38,2.92105,7
random,120,26,4.61538,0
bad_greedy,120,29,3.65517,0
k=1,120,38,2.89474,364
k=2,120,38,2.89474,11012
dynamic,80,34,2.35294,817
greedy,80,33,2.33333,6
random,80,14,5.71429,0
bad_greedy,80,25,3.2,0
k=1,80,33,2.33333,385
k=2,80,33,2.33333,11801
dynamic,80,34,2.35294,463
greedy,80,33,2.39394,9
random,80,21,3.7619,0
bad_greedy,80,22,3.18182,0
k=1,80,34,2.32353,376
k=2,80,34,2.32353,11744
dynamic,80,36,2.22222,421
greedy,80,34,2.26471,6
random,80,24,3.29167,0
bad_greedy,80,19,3.73684,0
k=1,80,35,2.22857,378
k=2,80,35,2.22857,10693
dynamic,80,35,2.22857,411
greedy,80,35,2.17143,9
random,80,12,6.66667,0
bad_greedy,80,22,3.5,0
k=1,80,35,2.17143,438
k=2,80,35,2.17143,13589
dynamic,80,33,2.27273,415
greedy,80,33,2.24242,7
random,80,15,5.33333,0
bad_greedy,80,25,2.88,0
k=1,80,33,2.21212,404
k=2,80,33,2.21212,12437
dynamic,40,27,1.48148,201
greedy,40,26,1.34615,4
random,40,12,3.25,0
bad_greedy,40,17,2.11765,0
k=1,40,26,1.34615,264
k=2,40,26,1.34615,7803
dynamic,40,26,1.5,195
greedy,40,26,1.5,5
random,40,15,2.53333,0
bad_greedy,40,20,1.9,0
k=1,40,26,1.5,301
k=2,40,26,1.5,9305
dynamic,40,24,1.625,231
greedy,40,24,1.58333,5
random,40,10,3.9,0
bad_greedy,40,16,2.25,0
k=1,40,24,1.58333,260
k=2,40,24,1.58333,7715
dynamic,40,24,1.66667,191
greedy,40,23,1.65217,4
random,40,9,4.22222,0
bad_greedy,40,14,2.78571,0
k=1,40,23,1.65217,227
k=2,40,23,1.65217,6779
dynamic,40,26,1.53846,187
greedy,40,25,1.52,5
random,40,17,2.23529,0
bad_greedy,40,15,2.26667,0
k=1,40,25,1.48,299
k=2,40,25,1.48,8800
dynamic,40,32,1.1875,749
greedy,40,30,0.9,5
random,40,19,2,0
bad_greedy,40,24,1.45833,0
k=1,40,31,1.09677,284
k=2,40,31,1.09677,8684
dynamic,40,27,1.48148,736
greedy,40,27,1.37037,5
random,40,11,3.54545,0
bad_greedy,40,16,2.3125,0
k=1,40,27,1.37037,296
k=2,40,27,1.37037,9063
dynamic,40,28,1.42857,757
greedy,40,28,1.39286,5
random,40,11,3.54545,0
bad_greedy,40,22,1.68182,0
k=1,40,28,1.32143,288
k=2,40,28,1.32143,8758
dynamic,40,27,1.48148,792
greedy,40,26,1.5,7
random,40,15,2.6,0
bad_greedy,40,16,2.25,0
k=1,40,27,1.48148,317
k=2,40,27,1.48148,9034
dynamic,40,24,1.66667,730
greedy,40,24,1.58333,5
random,40,20,1.9,0
bad_greedy,40,16,2.3125,0
k=1,40,24,1.5,296
k=2,40,24,1.45833,8824
dynamic,80,38,2.10526,600
greedy,80,38,2,6
random,80,11,7.18182,0
bad_greedy,80,28,2.82143,0
k=1,80,38,2,366
k=2,80,38,2,11455
dynamic,80,40,2,428
greedy,80,40,2,7
random,80,14,5.64286,0
bad_greedy,80,25,3.08,0
k=1,80,40,2,391
k=2,80,40,2,11782
dynamic,80,37,2.16216,402
greedy,80,37,2.02703,6
random,80,16,5,0
bad_greedy,80,28,2.57143,0
k=1,80,37,2.02703,356
k=2,80,37,2.02703,11029
dynamic,80,35,2.28571,406
greedy,80,35,2.14286,9
random,80,15,5.13333,0
bad_greedy,80,24,3.125,0
k=1,80,35,2.14286,439
k=2,80,35,2.14286,13272
dynamic,80,34,2.35294,385
greedy,80,34,2.32353,5
random,80,23,3.43478,0
bad_greedy,80,18,4.27778,0
k=1,80,34,2.32353,332
k=2,80,34,2.32353,10580
dynamic,160,42,3.80952,877
greedy,160,41,3.65854,10
random,160,28,5.71429,0
bad_greedy,160,36,4.11111,0
k=1,160,41,3.63415,526
k=2,160,41,3.63415,15709
dynamic,160,47,3.40426,722
greedy,160,45,3.24444,7
random,160,21,7.52381,0
bad_greedy,160,34,4.58824,0
k=1,160,45,3.24444,430
k=2,160,45,3.24444,12974
dynamic,160,45,3.53333,738
greedy,160,45,3.44444,9
random,160,29,5.51724,0
bad_greedy,160,34,4.55882,0
k=1,160,45,3.44444,510
k=2,160,45,3.44444,15623
dynamic,160,43,3.69767,497
greedy,160,41,3.63415,7
random,160,19,8.42105,0
bad_greedy,160,27,5.92593,0
k=1,160,41,3.63415,452
k=2,160,41,3.63415,12992
dynamic,160,43,3.69767,694
greedy,160,42,3.64286,8
random,160,23,6.91304,0
bad_greedy,160,33,4.84848,0
k=1,160,42,3.64286,468
k=2,160,42,3.64286,13940
dynamic,80,38,2.07895,123
greedy,80,34,1.85294,7
random,80,17,4.64706,0
bad_greedy,80,26,3,0
k=1,80,38,2.07895,371
k=2,80,38,2.07895,11477
dynamic,80,37,2.16216,116
greedy,80,36,2.05556,4
random,80,21,3.80952,0
bad_greedy,80,15,5,0
k=1,80,37,2.16216,239
k=2,80,37,2.16216,7408
dynamic,80,36,2.22222,140
greedy,80,35,2,6
random,80,16,4.9375,0
bad_greedy,80,20,3.45,0
k=1,80,36,2.11111,356
k=2,80,36,2.11111,10779
dynamic,80,39,2.05128,253
greedy,80,38,2.02632,8
random,80,23,3.47826,0
bad_greedy,80,27,2.92593,0
k=1,80,38,2.02632,398
k=2,80,38,2.02632,12402
dynamic,80,32,2.46875,129
greedy,80,32,2.28125,7
random,80,21,3.66667,0
bad_greedy,80,26,3.07692,0
k=1,80,32,2.28125,412
k=2,80,32,2.28125,12390
dynamic,80,31,2.48387,215
greedy,80,30,2.63333,6
random,80,20,3.95,0
bad_greedy,80,16,4.5625,0
k=1,80,30,2.46667,372
k=2,80,30,2.46667,10382
dynamic,80,36,2.22222,236
greedy,80,36,2.13889,7
random,80,21,3.7619,0
bad_greedy,80,22,3.54545,0
k=1,80,36,2.13889,449
k=2,80,36,2.13889,12977
dynamic,80,40,2,259
greedy,80,39,1.89744,7
random,80,15,5.33333,0
bad_greedy,80,21,3.52381,0
k=1,80,40,1.975,381
k=2,80,39,1.89744,11605
dynamic,80,38,2.10526,222
greedy,80,38,2.10526,7
random,80,20,4,0
bad_greedy,80,24,3.20833,0
k=1,80,38,2.02632,414
k=2,80,38,2.02632,12502
dynamic,80,35,2.28571,202
greedy,80,35,2.25714,7
random,80,16,5,0
bad_greedy,80,29,2.48276,0
k=1,80,35,2.22857,462
k=2,80,35,2.22857,13415
dynamic,40,29,1.37931,375
greedy,40,29,1.37931,5
random,40,14,2.85714,0
bad_greedy,40,16,2.125,0
k=1,40,29,1.34483,327
k=2,40,29,1.34483,9362
dynamic,40,26,1.53846,414
greedy,40,24,1.41667,7
random,40,9,4.11111,0
bad_greedy,40,19,2.05263,0
k=1,40,25,1.44,312
k=2,40,25,1.44,10254
dynamic,40,27,1.44444,374
greedy,40,26,1.38462,5
random,40,13,2.92308,0
bad_greedy,40,18,2.05556,0
k=1,40,27,1.44444,293
k=2,40,27,1.44444,9129
dynamic,40,25,1.6,373
greedy,40,25,1.6,5
random,40,5,8,0
bad_greedy,40,16,2.1875,0
k=1,40,25,1.6,297
k=2,40,25,1.6,8314
dynamic,40,31,1.29032,410
greedy,40,28,1.25,5
random,40,17,2.23529,0
bad_greedy,40,21,1.85714,0
k=1,40,30,1.3,293
k=2,40,30,1.3,9069
dynamic,120,36,3.33333,224
greedy,120,36,3.19444,8
random,120,23,5.17391,0
bad_greedy,120,23,4.73913,0
k=1,120,36,3.19444,457
k=2,120,36,3.19444,13229
dynamic,120,42,2.83333,307
greedy,120,42,2.85714,5
random,120,24,5,0
bad_greedy,120,28,4,0
k=1,120,42,2.85714,309
k=2,120,42,2.85714,9438
dynamic,120,43,2.7907,268
greedy,120,42,2.57143,8
random,120,16,7.5,0
bad_greedy,120,37,3,0
k=1,120,42,2.57143,453
k=2,120,42,2.57143,15245
dynamic,120,44,2.72727,286
greedy,120,43,2.60465,7
random,120,17,7.05882,0
bad_greedy,120,32,3.59375,0
k=1,120,43,2.60465,434
k=2,120,43,2.60465,13279
dynamic,120,38,3.15789,247
greedy,120,37,3,8
random,120,19,6.31579,0
bad_greedy,120,26,4.5,0
k=1,120,37,3,399
k=2,120,37,3,12439
dynamic,80,36,2.19444,271
greedy,80,35,2.14286,6
random,80,19,4.21053,0
bad_greedy,80,23,3.43478,0
k=1,80,36,2.19444,338
k=2,80,36,2.19444,10311
dynamic,80,35,2.25714,290
greedy,80,35,2.25714,6
random,80,24,3.29167,0
bad_greedy,80,23,3.26087,0
k=1,80,35,2.25714,377
k=2,80,35,2.25714,11574
dynamic,80,41,1.95122,543
greedy,80,40,1.9,7
random,80,24,3.29167,0
bad_greedy,80,29,2.62069,0
k=1,80,41,1.95122,378
k=2,80,40,1.9,11206
dynamic,80,36,2.22222,225
greedy,80,35,2.25714,7
random,80,18,4.44444,0
bad_greedy,80,23,3.34783,0
k=1,80,35,2.25714,398
k=2,80,35,2.25714,11792
dynamic,80,36,2.13889,244
greedy,80,36,2.13889,4
random,80,28,2.82143,0
bad_greedy,80,25,3,0
k=1,80,36,2.13889,279
k=2,80,36,2.13889,9260
dynamic,160,44,3.63636,206
greedy,160,44,3.56818,7
random,160,28,5.67857,0
bad_greedy,160,35,4.4,0
k=1,160,44,3.56818,454
k=2,160,44,3.56818,13305
dynamic,160,48,3.29167,200
greedy,160,46,3.23913,8
random,160,27,5.92593,0
bad_greedy,160,34,4.35294,0
k=1,160,46,3.19565,441
k=2,160,46,3.17391,13348
dynamic,160,44,3.63636,274
greedy,160,42,3.5,8
random,160,27,5.92593,0
bad_greedy,160,34,4.61765,0
k=1,160,42,3.40476,452
k=2,160,42,3.38095,13644
dynamic,160,47,3.38298,544
greedy,160,46,3.23913,8
random,160,26,6.15385,0
bad_greedy,160,35,4.22857,0
k=1,160,46,3.23913,457
k=2,160,46,3.23913,14076
dynamic,160,50,3.2,309
greedy,160,49,3.20408,8
random,160,29,5.51724,0
bad_greedy,160,40,3.7,0
k=1,160,49,3.10204,478
k=2,160,50,3.2,14481
dynamic,120,48,2.5,463
greedy,120,47,2.42553,7
random,120,16,7.5,0
bad_greedy,120,32,3.75,0
k=1,120,47,2.40426,423
k=2,120,47,2.40426,12046
dynamic,120,39,3.07692,596
greedy,120,38,2.84211,7
random,120,20,5.85,0
bad_greedy,120,23,4.78261,0
k=1,120,39,2.97436,420
k=2,120,39,2.94872,12783
dynamic,120,37,3.24324,440
greedy,120,36,3.22222,7
random,120,24,5,0
bad_greedy,120,21,5.33333,0
k=1,120,36,3.22222,396
k=2,120,36,3.19444,12319
dynamic,120,41,2.73171,443
greedy,120,41,2.73171,7
random,120,20,6,0
bad_greedy,120,34,3.32353,0
k=1,120,41,2.73171,388
k=2,120,41,2.73171,11969
dynamic,120,40,3,435
greedy,120,40,2.7,7
random,120,16,7.375,0
bad_greedy,120,28,3.71429,0
k=1,120,40,2.675,378
k=2,120,40,2.675,11240
dynamic,40,31,1.22581,109
greedy,40,31,1.22581,5
random,40,8,5,0
bad_greedy,40,20,1.7,0
k=1,40,31,1.22581,280
k=2,40,31,1.22581,8350
dynamic,40,27,1.40741,94
greedy,40,27,1.40741,5
random,40,12,3.33333,0
bad_greedy,40,20,1.85,0
k=1,40,27,1.40741,304
k=2,40,27,1.40741,9117
dynamic,40,30,1.33333,100
greedy,40,29,1.37931,5
random,40,15,2.6,0
bad_greedy,40,22,1.77273,0
k=1,40,30,1.33333,296
k=2,40,29,1.37931,8727
dynamic,40,33,1.15152,100
greedy,40,32,1.21875,5
random,40,15,2.53333,0
bad_greedy,40,19,2,0
k=1,40,32,1.21875,257
k=2,40,32,1.21875,7661
dynamic,40,29,1.34483,98
greedy,40,29,1.34483,5
random,40,12,3.33333,0
bad_greedy,40,15,2.53333,0
k=1,40,29,1.34483,263
k=2,40,29,1.34483,8001
dynamic,40,32,1.25,417
greedy,40,32,1.25,5
random,40,17,2.17647,0
bad_greedy,40,19,1.84211,0
k=1,40,32,1.25,297
k=2,40,32,1.25,8603
dynamic,40,24,1.625,380
greedy,40,24,1.625,6
random,40,16,2.25,0
bad_greedy,40,16,2.375,0
k=1,40,24,1.625,315
k=2,40,24,1.625,9785
dynamic,40,26,1.42308,380
greedy,40,26,1.46154,6
random,40,9,4.44444,0
bad_greedy,40,20,1.95,0
k=1,40,26,1.42308,281
k=2,40,26,1.42308,8380
dynamic,40,34,1.17647,393
greedy,40,33,1.09091,6
random,40,25,1.52,0
bad_greedy,40,32,1.15625,0
k=1,40,33,1.09091,323
k=2,40,33,1.09091,10108
dynamic,40,23,1.69565,378
greedy,40,21,1.66667,5
random,40,6,6.5,0
bad_greedy,40,15,2.6,0
k=1,40,23,1.69565,254
k=2,40,23,1.69565,7797
dynamic,120,46,2.6087,815
greedy,120,45,2.46667,6
random,120,32,3.71875,0
bad_greedy,120,31,3.51613,0
k=1,120,45,2.46667,386
k=2,120,45,2.46667,11779
dynamic,120,40,2.975,863
greedy,120,39,2.79487,7
random,120,15,8,0
bad_greedy,120,33,3.24242,0
k=1,120,40,2.975,414
k=2,120,40,2.975,12465
dynamic,120,42,2.78571,801
greedy,120,41,2.92683,7
random,120,23,5.21739,0
bad_greedy,120,29,4.10345,0
k=1,120,41,2.92683,413
k=2,120,41,2.90244,12574
dynamic,120,42,2.83333,806
greedy,120,41,2.80488,8
random,120,27,4.44444,0
bad_greedy,120,26,4.53846,0
k=1,120,41,2.80488,453
k=2,120,41,2.80488,13713
dynamic,120,38,3.10526,777
greedy,120,38,3.02632,7
random,120,20,5.85,0
bad_greedy,120,25,4.8,0
k=1,120,38,3,420
k=2,120,38,3,12878
dynamic,80,31,2.58065,206
greedy,80,30,2.53333,5
random,80,20,3.85,0
bad_greedy,80,15,4.93333,0
k=1,80,30,2.53333,328
k=2,80,30,2.53333,9926
dynamic,80,35,2.2,213
greedy,80,34,2.11765,7
random,80,12,6.66667,0
bad_greedy,80,25,2.96,0
k=1,80,35,2.2,384
k=2,80,35,2.2,11560
dynamic,80,36,2.16667,206
greedy,80,35,1.97143,6
random,80,11,7.18182,0
bad_greedy,80,23,3.47826,0
k=1,80,35,1.97143,364
k=2,80,35,1.97143,11192
dynamic,80,38,2.02632,205
greedy,80,38,1.84211,7
random,80,20,4,0
bad_greedy,80,27,2.96296,0
k=1,80,38,1.84211,408
k=2,80,38,1.84211,12291
dynamic,80,42,1.88095,212
greedy,80,42,1.88095,7
random,80,13,6.07692,0
bad_greedy,80,31,2.32258,0
k=1,80,42,1.88095,354
k=2,80,42,1.88095,10528
dynamic,80,36,2.16667,412
greedy,80,36,2.11111,6
random,80,13,6.07692,0
bad_greedy,80,28,2.71429,0
k=1,80,36,2.11111,359
k=2,80,36,2.11111,10722
dynamic,80,38,2.07895,458
greedy,80,35,2.02857,9
random,80,9,8.88889,0
bad_greedy,80,27,2.92593,0
k=1,80,38,2.05263,401
k=2,80,38,2.05263,12475
dynamic,80,38,2.05263,506
greedy,80,38,2.02632,8
random,80,12,6.66667,0
bad_greedy,80,28,2.78571,0
k=1,80,38,2.02632,375
k=2,80,38,2.02632,12097
dynamic,80,37,2.16216,401
greedy,80,33,2.18182,6
random,80,12,6.58333,0
bad_greedy,80,18,4.27778,0
k=1,80,35,2.08571,300
k=2,80,35,2.08571,8886
dynamic,80,40,1.95,418
greedy,80,40,1.85,8
random,80,22,3.63636,0
bad_greedy,80,35,2.25714,0
k=1,80,40,1.85,466
k=2,80,40,1.85,14529
dynamic,40,24,1.66667,398
greedy,40,23,1.56522,5
random,40,6,6.5,0
bad_greedy,40,15,2.2,0
k=1,40,24,1.625,279
k=2,40,24,1.625,8238
dynamic,40,27,1.48148,375
greedy,40,27,1.40741,5
random,40,9,4.44444,0
bad_greedy,40,20,1.8,0
k=1,40,27,1.40741,277
k=2,40,27,1.40741,8358
dynamic,40,23,1.73913,385
greedy,40,23,1.73913,6
random,40,9,4.33333,0
bad_greedy,40,16,2.5,0
k=1,40,23,1.73913,319
k=2,40,23,1.73913,9706
dynamic,40,28,1.35714,385
greedy,40,27,1.33333,4
random,40,16,2.3125,0
bad_greedy,40,23,1.69565,0
k=1,40,28,1.32143,247
k=2,40,28,1.32143,7454
dynamic,40,34,1.17647,395
greedy,40,33,1,5
random,40,25,1.56,0
