algorithm,budget,coverage,cost_per_coverage,time
random,1700,41,41.1707,0
bad_greedy,1700,59,28.5085,0
k=1,1700,65,25.6308,20
k=2,1700,66,25.2273,974
greedy,1700,69,24.087,0
random,1700,40,42.4,0
bad_greedy,1700,61,27.1475,0
k=1,1700,69,24.087,18
k=2,1700,69,24.087,920
greedy,1700,63,26.1587,0
random,1700,35,48.1714,0
bad_greedy,1700,61,27.1639,0
k=1,1700,66,25.5455,20
k=2,1700,66,25.4091,988
greedy,1700,68,24.8088,0
random,1700,45,37.6444,0
bad_greedy,1700,57,28.9649,0
k=1,1700,68,24.7206,19
k=2,1700,68,24.7206,918
greedy,1700,66,25.7576,0
random,1700,41,41.3902,0
bad_greedy,1700,59,27.8644,0
k=1,1700,67,25.3582,19
k=2,1700,67,25.3582,910
greedy,1700,65,25.6154,1
random,1700,49,34.6122,0
bad_greedy,1700,56,30.0714,0
k=1,1700,66,25.2121,20
k=2,1700,66,25.1515,937
greedy,1700,68,24.6471,0
random,1700,44,38.4318,0
bad_greedy,1700,55,30.4182,0
k=1,1700,68,24.6471,19
k=2,1700,68,24.6471,935
greedy,1700,67,25.3582,0
random,1700,43,39.3721,0
bad_greedy,1700,55,30.0364,0
k=1,1700,67,25.3582,19
k=2,1700,67,25.3582,939
greedy,1700,62,27.3548,0
random,1700,44,38.5,0
bad_greedy,1700,58,28.8966,0
k=1,1700,64,26.4531,19
k=2,1700,64,25.9531,965
greedy,1700,64,25.8281,0
random,1700,41,41.4634,0
bad_greedy,1700,55,29.8909,0
k=1,1700,65,25.9231,20
k=2,1700,65,25.6,972
greedy,1700,68,24.5735,0
random,1700,42,40.1905,0
bad_greedy,1700,57,28.8596,0
k=1,1700,69,24.6087,20
k=2,1700,69,24.6087,951
greedy,1700,69,24.0435,0
random,1700,44,38.5909,0
bad_greedy,1700,63,26.4762,0
k=1,1700,69,24.0435,20
k=2,1700,69,24.0435,949
greedy,1700,65,25.4,0
random,1700,41,41.2927,0
bad_greedy,1700,57,29.4035,0
k=1,1700,66,25.4091,20
k=2,1700,66,25.3788,952
greedy,1700,69,24.4493,0
random,1700,38,44.6579,0
bad_greedy,1700,61,26.918,0
k=1,1700,69,24.4493,20
k=2,1700,69,24.4493,954
greedy,1700,72,23.2917,0
random,1700,35,48.5143,0
bad_greedy,1700,63,26.619,0
k=1,1700,73,22.8904,18
k=2,1700,74,22.6622,872
greedy,1700,65,25.8615,0
random,1700,39,43.1795,0
bad_greedy,1700,54,31.2222,0
k=1,1700,65,25.8615,20
k=2,1700,65,25.8615,966
greedy,1700,73,23.137,0
random,1700,34,49.9706,0
bad_greedy,1700,65,26,0
k=1,1700,73,23.137,18
k=2,1700,73,23.137,909
greedy,1700,59,28.7797,0
random,1700,44,38.25,0
bad_greedy,1700,53,31.6792,0
k=1,1700,60,28.2,21
k=2,1700,60,27.5,1037
greedy,1700,69,24.2029,0
random,1700,47,35.9787,0
bad_greedy,1700,56,29.9464,0
k=1,1700,69,24.1739,19
k=2,1700,69,24.1739,927
greedy,1700,70,23.7857,0
random,1700,46,36.4565,0
bad_greedy,1700,58,28.4828,0
k=1,1700,70,23.7857,19
k=2,1700,70,23.7857,894
greedy,1700,61,27.6721,0
random,1700,35,48.5714,0
bad_greedy,1700,55,30.0545,0
k=1,1700,62,27.371,21
k=2,1700,62,27.371,991
greedy,1700,64,25.875,0
random,1700,45,37.5333,0
bad_greedy,1700,57,29.2281,0
k=1,1700,66,25.7424,20
k=2,1700,66,25.3788,942
greedy,1700,70,24.1286,0
random,1700,40,42.175,0
bad_greedy,1700,63,26.0952,0
k=1,1700,71,23.6901,20
k=2,1700,71,23.1268,947
greedy,1700,64,25.9375,0
random,1700,38,44.2632,0
bad_greedy,1700,55,30.3636,0
k=1,1700,64,25.9375,19
k=2,1700,64,25.9375,929
greedy,1700,68,24.8088,0
random,1700,50,33.86,0
bad_greedy,1700,58,29,0
k=1,1700,68,24.6912,19
k=2,1700,68,24.6912,916
greedy,1700,70,23.5857,0
random,1700,49,34.5102,0
bad_greedy,1700,64,26.3438,0
k=1,1700,72,23.4722,18
k=2,1700,72,23.0278,918
greedy,1700,66,25.5152,0
random,1700,40,42.425,0
bad_greedy,1700,60,28.1,0
k=1,1700,66,25.5152,19
k=2,1700,66,25.5152,945
greedy,1700,62,26.8387,0
random,1700,38,44.2895,0
bad_greedy,1700,56,29.8571,0
k=1,1700,63,26.8254,19
k=2,1700,63,26.6667,949
greedy,1700,67,24.806,0
random,1700,45,37.6889,0
bad_greedy,1700,60,28.0167,0
k=1,1700,68,24.7941,19
k=2,1700,68,24.3235,939
greedy,1700,66,25.1212,0
random,1700,47,36.1489,0
bad_greedy,1700,59,28.7458,0
k=1,1700,68,24.9412,19
k=2,1700,68,24.5441,942
greedy,1700,57,29.6667,0
random,1700,41,41.2683,0
bad_greedy,1700,55,30.0727,0
k=1,1700,58,29.0862,20
k=2,1700,58,28.6897,1007
greedy,1700,65,25.7846,0
random,1700,41,41.2927,0
bad_greedy,1700,61,27.0492,0
k=1,1700,66,25.2576,19
k=2,1700,66,25.1061,959
greedy,1700,71,23.5634,0
random,1700,46,36.8913,0
bad_greedy,1700,63,26.1905,0
k=1,1700,71,23.5211,19
k=2,1700,71,23.5211,954
greedy,1700,59,28.0678,0
random,1700,37,45.2432,0
bad_greedy,1700,51,33.1176,0
k=1,1700,60,27.6833,20
k=2,1700,60,27.6833,981
greedy,1700,67,24.5224,0
random,1700,38,44.1842,0
bad_greedy,1700,55,30.7455,0
k=1,1700,68,24.1471,18
k=2,1700,68,24.1471,914
greedy,1700,68,24.8529,0
random,1700,42,40.3333,0
bad_greedy,1700,52,32.6346,0
k=1,1700,68,24.4706,18
k=2,1700,68,24.2941,917
greedy,1700,71,23.338,0
random,1700,44,38.6364,0
bad_greedy,1700,60,28.2833,0
k=1,1700,71,23.3099,18
k=2,1700,71,23.3099,914
greedy,1700,65,25.7692,0
random,1700,34,49.9412,0
bad_greedy,1700,56,29.8393,0
k=1,1700,65,25.7692,20
k=2,1700,65,25.7692,966
greedy,1700,65,26.0769,0
random,1700,42,40.381,0
bad_greedy,1700,61,27.7869,0
k=1,1700,65,25.8154,20
k=2,1700,65,25.8154,993
greedy,1700,65,25.6462,0
random,1700,40,42.475,0
bad_greedy,1700,56,29.6607,0
k=1,1700,65,25.3077,19
k=2,1700,66,25.5909,946
greedy,1700,62,26.6129,0
random,1700,43,39.4651,0
bad_greedy,1700,54,31.2407,0
k=1,1700,63,26.6349,20
k=2,1700,63,26.6349,988
greedy,1700,68,24.1765,0
random,1700,43,39.3721,0
bad_greedy,1700,59,28.5763,0
k=1,1700,70,23.9286,19
k=2,1700,71,23.7746,936
greedy,1700,67,24.8358,0
random,1700,39,43.4359,0
bad_greedy,1700,55,30.8727,0
k=1,1700,68,24.9853,19
k=2,1700,68,24.7059,938
greedy,1700,70,23.7,0
random,1700,35,48.4286,0
bad_greedy,1700,58,28.6897,0
k=1,1700,70,23.7,18
k=2,1700,70,23.7,897
greedy,1700,70,24.1429,0
random,1700,39,43.4872,0
bad_greedy,1700,62,27.4032,0
k=1,1700,70,24.1429,19
k=2,1700,70,24.1429,929
greedy,1700,65,25.9077,0
random,1700,40,42.275,0
bad_greedy,1700,61,27.541,0
k=1,1700,66,25.5,19
k=2,1700,66,25.0606,968
greedy,1700,64,26.2031,0
random,1700,32,53.0625,0
bad_greedy,1700,58,29.1552,0
k=1,1700,65,25.5231,19
k=2,1700,66,25.6364,958
greedy,1700,68,24.4559,0
random,1700,41,41.0976,0
bad_greedy,1700,55,29.9273,0
k=1,1700,69,24.3333,18
k=2,1700,70,24.2857,888
greedy,1700,66,24.9848,0
random,1700,43,39.4419,0
bad_greedy,1700,58,28.569,0
k=1,1700,68,24.4853,19
k=2,1700,69,24.1014,926
greedy,1700,67,24.7164,0
random,1700,39,43.5385,0
bad_greedy,1700,58,29.2586,0
k=1,1700,68,24.2941,19
k=2,1700,69,24.2754,942
greedy,1700,64,25.7812,0
random,1700,40,42.45,0
bad_greedy,1700,53,31.5283,0
k=1,1700,64,25.75,20
k=2,1700,65,26.1231,953
greedy,1700,71,23.4507,0
random,1700,40,42.375,0
bad_greedy,1700,65,26.0462,0
k=1,1700,72,23.1528,19
k=2,1700,73,23.2055,914
greedy,1700,58,28.5517,0
random,1700,42,40.0714,0
bad_greedy,1700,50,33.3,0
k=1,1700,59,28.0508,21
k=2,1700,59,28.0508,1016
greedy,1700,75,22.1733,0
random,1700,45,37.6667,0
bad_greedy,1700,66,25.3636,0
k=1,1700,76,22.3684,19
k=2,1700,76,22.3684,903
greedy,1700,67,24.6418,0
random,1700,42,40.3333,0
bad_greedy,1700,55,30.7273,0
k=1,1700,68,24.5294,18
k=2,1700,68,24.5294,913
greedy,1700,61,27.8033,0
random,1700,39,43.4615,0
bad_greedy,1700,55,29.8909,0
k=1,1700,61,27.1967,20
k=2,1700,61,27.1967,1008
greedy,1700,68,24.9853,0
random,1700,45,37.4444,0
bad_greedy,1700,56,29.3571,0
k=1,1700,68,24.6912,19
k=2,1700,68,24.6912,948
greedy,1700,67,25.0597,0
random,1700,38,44.7368,0
bad_greedy,1700,60,27.5167,0
k=1,1700,68,24.6912,19
k=2,1700,68,24.4118,925
greedy,1700,65,26.0769,0
random,1700,44,38.5682,0
bad_greedy,1700,53,32.0566,0
k=1,1700,65,25.6154,20
k=2,1700,66,25.7576,972
greedy,1700,64,25.7812,0
random,1700,40,42.5,0
bad_greedy,1700,59,28.7797,0
k=1,1700,65,25.8,20
k=2,1700,65,25.5692,1001
greedy,1700,65,25.9846,0
random,1700,37,45.8108,0
bad_greedy,1700,58,29.2069,0
k=1,1700,67,25.194,19
k=2,1700,67,24.7761,940
greedy,1700,68,24.6912,0
random,1700,44,38.4318,0
bad_greedy,1700,58,28.8103,0
k=1,1700,69,24.1014,19
k=2,1700,70,23.6286,930
greedy,1700,64,26.1094,0
random,1700,44,38.4318,0
bad_greedy,1700,56,29.4821,0
k=1,1700,64,26.1094,20
k=2,1700,64,26.1094,1003
greedy,1700,69,24.3623,0
random,1700,43,39.2791,0
bad_greedy,1700,61,27.4426,0
k=1,1700,69,24.0725,18
k=2,1700,69,24.0725,932
greedy,1700,63,26.4127,0
random,1700,40,42.175,0
bad_greedy,1700,58,28.431,0
k=1,1700,64,26.4062,20
k=2,1700,64,26.1406,980
greedy,1700,69,23.8841,0
random,1700,41,41.1707,0
bad_greedy,1700,57,29.0877,0
k=1,1700,69,23.8841,18
k=2,1700,69,23.8841,904
greedy,1700,63,26.5397,0
random,1700,37,45.6486,0
bad_greedy,1700,55,30.8727,0
k=1,1700,63,26.1905,19
k=2,1700,64,26.3125,957
greedy,1700,72,23.1944,0
random,1700,44,38.6364,0
bad_greedy,1700,60,28.05,0
k=1,1700,73,23.1644,19
k=2,1700,73,23.1644,922
greedy,1700,62,26.7419,0
random,1700,37,45.8649,0
bad_greedy,1700,56,29.6964,0
k=1,1700,63,26.2857,21
k=2,1700,64,26.1562,978
greedy,1700,67,24.6567,0
random,1700,43,39.4651,0
bad_greedy,1700,53,31.5094,0
k=1,1700,68,24.7794,19
k=2,1700,68,24.7794,932
greedy,1700,63,26.5238,0
random,1700,42,40.4762,0
bad_greedy,1700,52,31.6346,0
k=1,1700,64,26.5156,20
k=2,1700,64,26.375,978
greedy,1700,67,25.2239,0
random,1700,39,43.4103,0
bad_greedy,1700,61,27.7541,0
k=1,1700,67,24.7612,19
k=2,1700,68,24.8676,963
greedy,1700,66,25.3182,1
random,1700,39,43.4872,0
bad_greedy,1700,59,28.2881,0
k=1,1700,67,25.3284,20
k=2,1700,67,24.9851,992
greedy,1800,71,25.0423,0
random,1800,48,37.4167,0
bad_greedy,1800,61,29.2951,0
k=1,1800,71,24.8169,19
k=2,1800,71,24.8169,928
greedy,1800,71,25.0423,1
random,1800,48,37.4167,0
bad_greedy,1800,61,29.2951,0
k=1,1800,71,24.8169,19
k=2,1800,71,24.8169,924
greedy,1800,62,28.4677,0
random,1800,42,42.8571,0
bad_greedy,1800,56,31.1071,0
k=1,1800,63,28,20
k=2,1800,64,27.9688,999
greedy,1800,71,24.8169,0
random,1800,47,38.2553,0
bad_greedy,1800,58,31.0345,0
k=1,1800,71,24.7465,18
k=2,1800,71,24.7183,920
greedy,1800,70,25.1429,0
random,1800,43,41.6512,0
bad_greedy,1800,60,29.25,0
k=1,1800,71,25.1972,19
k=2,1800,71,24.9718,935
greedy,1800,65,27,0
random,1800,46,38.8478,0
bad_greedy,1800,61,29.2951,0
k=1,1800,66,26.4545,20
k=2,1800,67,26.3582,992
greedy,1800,69,25.5797,0
random,1800,39,46.0256,0
bad_greedy,1800,60,29.0833,0
k=1,1800,69,25.3043,19
k=2,1800,69,25.3043,942
greedy,1800,69,25.2464,0
random,1800,42,42.7619,0
bad_greedy,1800,63,27.7302,0
k=1,1800,70,25.6286,19
k=2,1800,70,25.6286,958
greedy,1800,72,24.9028,0
random,1800,52,34.5192,0
bad_greedy,1800,61,28.7705,0
k=1,1800,73,24.1507,19
k=2,1800,73,24.0822,971
greedy,1800,63,27.7619,0
random,1800,37,48.5405,0
bad_greedy,1800,61,29.2623,0
k=1,1800,63,27.7619,20
k=2,1800,63,27.7619,1011
greedy,1800,62,28.2258,0
random,1800,39,46.1538,0
bad_greedy,1800,55,31.7818,0
k=1,1800,63,28.1905,20
k=2,1800,63,28.1905,958
greedy,1800,75,23.7067,0
random,1800,49,36.6531,0
bad_greedy,1800,67,26.2388,0
k=1,1800,76,23.3026,18
k=2,1800,77,23.039,911
greedy,1800,61,29.1475,0
random,1800,40,44.8,0
bad_greedy,1800,50,35.82,0
k=1,1800,61,28.9672,20
k=2,1800,61,28.8689,978
greedy,1800,69,25.4783,0
random,1800,40,44.775,0
bad_greedy,1800,60,29.3667,0
k=1,1800,70,25.7143,19
k=2,1800,70,25.7143,962
greedy,1800,68,26.4412,0
random,1800,46,38.6739,0
bad_greedy,1800,53,33.8491,0
k=1,1800,68,26.2059,19
k=2,1800,68,26.2059,971
greedy,1800,70,25,0
random,1800,45,39.7111,0
bad_greedy,1800,58,30.9655,0
k=1,1800,70,25,19
k=2,1800,70,25,922
greedy,1800,66,27.2273,0
random,1800,44,40.9091,0
bad_greedy,1800,59,30.1695,0
k=1,1800,66,26.7424,19
k=2,1800,66,26.7424,967
greedy,1800,62,28.9516,1
random,1800,40,44.95,0
bad_greedy,1800,54,32.463,0
k=1,1800,62,28.8226,20
k=2,1800,62,28.8226,999
greedy,1800,64,28.0781,0
random,1800,34,52.3529,0
bad_greedy,1800,56,32.125,0
k=1,1800,64,27.6875,19
k=2,1800,64,27.6875,964
greedy,1800,68,26.0588,0
random,1800,43,41.4884,0
bad_greedy,1800,52,34.0962,0
k=1,1800,68,25.7353,18
k=2,1800,69,25.9855,906
greedy,1800,70,25.1857,0
random,1800,51,35.2745,0
bad_greedy,1800,59,29.5763,0
k=1,1800,70,24.9857,19
k=2,1800,71,25.3099,930
greedy,1800,64,27.7344,0
random,1800,41,43.5854,0
bad_greedy,1800,59,29.5763,0
k=1,1800,66,26.9545,19
k=2,1800,67,26.7463,963
greedy,1800,69,25.7246,0
random,1800,40,44.8,0
bad_greedy,1800,60,30,0
k=1,1800,69,25.7246,19
k=2,1800,69,25.7246,934
greedy,1800,65,27.2154,0
random,1800,40,44.775,0
bad_greedy,1800,62,28.7581,0
k=1,1800,66,27.197,19
k=2,1800,66,27.1818,993
greedy,1800,64,27.4688,0
random,1800,40,44.925,0
bad_greedy,1800,59,30.4407,0
k=1,1800,65,27.4308,20
k=2,1800,65,27.0615,967
greedy,1800,63,28.3333,0
random,1800,41,43.8537,0
bad_greedy,1800,54,32.8148,0
k=1,1800,63,28.0794,20
k=2,1800,63,28.0794,987
greedy,1800,66,27.1061,0
random,1800,43,41.6512,0
bad_greedy,1800,58,30.4655,0
k=1,1800,67,26.5522,19
k=2,1800,67,26.2239,945
greedy,1800,66,26.9242,0
random,1800,43,41.5349,0
bad_greedy,1800,61,29.3934,0
k=1,1800,67,26.5075,19
k=2,1800,68,26.1029,960
greedy,1800,71,25.0704,0
random,1800,43,41.7442,0
bad_greedy,1800,61,29.0164,0
k=1,1800,71,25.0704,18
k=2,1800,71,25.0704,915
greedy,1800,65,27.0154,0
random,1800,37,48.2973,0
bad_greedy,1800,64,27.6406,0
k=1,1800,68,26.4118,19
k=2,1800,68,26.2941,966
greedy,1800,70,25.5143,0
random,1800,46,39.0435,0
bad_greedy,1800,59,29.7966,0
k=1,1800,70,25.4286,18
k=2,1800,70,25.4286,905
greedy,1800,67,26.194,0
random,1800,44,40.8864,0
bad_greedy,1800,61,28.8525,0
k=1,1800,68,25.7941,18
k=2,1800,68,25.7794,898
greedy,1800,67,26.5672,0
random,1800,51,35.2745,0
bad_greedy,1800,57,31.5439,0
k=1,1800,68,26.1618,19
k=2,1800,68,26.1029,931
greedy,1800,69,25.1739,0
random,1800,47,38.0426,0
bad_greedy,1800,57,31.4211,0
k=1,1800,69,25.1739,19
k=2,1800,69,25.1739,934
greedy,1800,68,25.7941,0
random,1800,45,39.9111,0
bad_greedy,1800,61,28.918,0
k=1,1800,68,25.7941,19
k=2,1800,68,25.7941,936
greedy,1800,63,27.8095,0
random,1800,46,39.1087,0
bad_greedy,1800,59,30.3051,0
k=1,1800,65,26.9077,19
k=2,1800,66,26.8939,958
greedy,1800,66,26.7727,0
random,1800,45,39.8222,0
bad_greedy,1800,57,30.8772,0
k=1,1800,67,26.8657,20
k=2,1800,67,26.5373,963
greedy,1800,70,25.5857,0
random,1800,43,41.4884,0
bad_greedy,1800,58,30.3103,0
k=1,1800,70,25.0857,19
k=2,1800,70,25.0857,946
greedy,1800,71,24.8451,0
random,1800,44,40.9091,0
bad_greedy,1800,65,27.4,0
k=1,1800,71,24.8451,20
k=2,1800,71,24.8451,941
greedy,1800,67,26.2537,0
random,1800,43,41.3488,0
bad_greedy,1800,59,30.322,0
k=1,1800,68,26.2794,19
k=2,1800,68,26.25,947
greedy,1800,71,25.2254,0
random,1800,38,46.8158,0
bad_greedy,1800,63,27.9365,0
k=1,1800,71,25.2254,20
k=2,1800,71,25.2254,955
greedy,1800,74,24.3108,0
random,1800,39,46.0513,0
bad_greedy,1800,64,28.0781,0
k=1,1800,75,23.9067,18
k=2,1800,75,23.1733,874
greedy,1800,67,26.5821,0
random,1800,41,43.8537,0
bad_greedy,1800,56,32.1071,0
k=1,1800,67,26.5821,20
k=2,1800,67,26.5821,962
greedy,1800,74,23.5811,1
random,1800,37,48.4595,0
bad_greedy,1800,66,27.2576,0
k=1,1800,74,23.5811,19
k=2,1800,74,23.5811,907
greedy,1800,60,29.2167,0
random,1800,45,39.7111,0
bad_greedy,1800,55,32.6727,0
k=1,1800,61,28.6393,21
k=2,1800,62,28.371,1036
greedy,1800,71,24.7887,0
random,1800,48,37.4167,0
bad_greedy,1800,59,30.2373,0
k=1,1800,71,24.7887,18
k=2,1800,71,24.7887,910
greedy,1800,72,24.5,0
random,1800,48,37.3333,0
bad_greedy,1800,59,29.9831,0
k=1,1800,72,24.5,18
k=2,1800,72,24.5,881
greedy,1800,62,28.1452,0
random,1800,37,48.5676,0
bad_greedy,1800,57,31.0702,0
k=1,1800,63,27.8413,19
k=2,1800,63,27.8413,978
greedy,1800,66,26.7121,0
random,1800,48,37.1875,0
bad_greedy,1800,61,29.1803,0
k=1,1800,67,26.1642,19
k=2,1800,68,26.2059,927
greedy,1800,71,24.6338,0
random,1800,42,42.7857,0
bad_greedy,1800,64,27.5469,0
k=1,1800,72,24.1944,19
k=2,1800,73,24.1233,935
greedy,1800,66,26.8333,0
random,1800,39,46.0256,0
bad_greedy,1800,57,31.3333,0
k=1,1800,66,26.8333,19
k=2,1800,66,26.8333,931
greedy,1800,70,25.6429,0
random,1800,51,35.1961,0
bad_greedy,1800,61,29.3443,0
k=1,1800,70,25.5143,18
k=2,1800,70,25.5143,919
greedy,1800,72,24.5417,0
random,1800,51,35.2745,0
bad_greedy,1800,65,26.8308,0
k=1,1800,73,23.9452,18
k=2,1800,74,23.973,920
greedy,1800,68,26.4118,0
random,1800,40,44.75,0
bad_greedy,1800,61,29.5082,0
k=1,1800,68,26.4118,19
k=2,1800,68,26.4118,946
greedy,1800,64,27.7188,0
random,1800,39,45.6923,0
bad_greedy,1800,58,30.8276,0
k=1,1800,65,27.6923,20
k=2,1800,65,27.4769,948
greedy,1800,69,25.8261,0
random,1800,47,38.2979,0
bad_greedy,1800,61,29.459,0
k=1,1800,69,25.3043,19
k=2,1800,70,25.3429,945
greedy,1800,68,25.8971,0
random,1800,48,37.375,0
bad_greedy,1800,60,29.1667,0
k=1,1800,70,25.7143,19
k=2,1800,70,25.3143,943
greedy,1800,59,30.4407,0
random,1800,45,39.8667,0
bad_greedy,1800,56,31.5714,0
k=1,1800,60,29.8667,20
k=2,1800,60,29.4833,1005
greedy,1800,67,26.7164,0
random,1800,44,40.5,0
bad_greedy,1800,62,28.3871,0
k=1,1800,68,26.1912,19
k=2,1800,68,26.0441,963
greedy,1800,73,24.3151,0
random,1800,42,42.7381,0
bad_greedy,1800,64,27.4375,0
k=1,1800,73,24.2192,20
k=2,1800,73,24.2192,966
greedy,1800,61,29.0164,0
random,1800,40,44.625,0
bad_greedy,1800,52,33.6538,0
k=1,1800,62,28.629,21
k=2,1800,62,28.629,996
greedy,1800,69,25.5942,1
random,1800,42,42.7857,0
bad_greedy,1800,56,31.25,0
k=1,1800,70,25.2286,19
k=2,1800,70,25.2143,920
greedy,1800,70,25.6571,0
random,1800,45,39.6667,0
bad_greedy,1800,54,32.4259,0
k=1,1800,70,25.2714,20
k=2,1800,70,25.1,924
greedy,1800,73,24.1918,0
random,1800,48,37.4792,0
bad_greedy,1800,61,28.8197,0
k=1,1800,73,24.1918,18
k=2,1800,73,24.1918,914
greedy,1800,67,26.7463,0
random,1800,40,44.6,0
bad_greedy,1800,58,30.8793,0
k=1,1800,67,26.7463,20
k=2,1800,67,26.7463,966
greedy,1800,66,26.5152,0
random,1800,43,41.8605,0
bad_greedy,1800,62,28.2419,0
k=1,1800,67,26.6866,20
k=2,1800,67,26.6866,994
greedy,1800,67,26.5821,0
random,1800,40,44.65,0
bad_greedy,1800,58,30.6724,0
k=1,1800,67,26.2537,19
k=2,1800,67,26.0448,938
greedy,1800,64,27.375,0
random,1800,44,40.7727,0
bad_greedy,1800,55,31.7091,0
k=1,1800,65,27.3846,20
k=2,1800,65,27.3846,985
greedy,1800,70,25.2,0
random,1800,47,38.2979,0
bad_greedy,1800,60,29.1,0
k=1,1800,72,24.9444,19
k=2,1800,72,24.2917,936
greedy,1800,69,25.6957,0
random,1800,44,40.8864,0
bad_greedy,1800,55,31.9273,0
k=1,1800,69,25.4058,20
k=2,1800,70,25.5571,942
greedy,1800,72,24.7222,0
random,1800,38,47.2105,0
bad_greedy,1800,61,29.2459,0
k=1,1800,72,24.6806,18
k=2,1800,72,24.6806,902
greedy,1800,71,24.5915,0
random,1800,45,39.8667,0
bad_greedy,1800,62,28.3226,0
k=1,1800,71,24.5915,19
k=2,1800,71,24.5915,936
greedy,1800,67,26.8657,0
random,1800,42,42.7857,0
bad_greedy,1800,63,28.4762,0
k=1,1800,68,26.4559,20
k=2,1800,68,25.9706,971
greedy,1800,66,27.0606,0
random,1800,35,51.3714,0
bad_greedy,1800,59,29.6102,0
k=1,1800,67,26.3881,20
k=2,1800,67,26.0597,973
greedy,1800,70,25.4857,0
random,1800,42,42.4048,0
bad_greedy,1800,59,29.8814,0
k=1,1800,71,25.3521,19
k=2,1800,71,24.831,891
greedy,1800,68,26.0294,0
random,1800,46,39.087,0
bad_greedy,1800,59,30.0847,0
k=1,1800,70,25.5429,19
k=2,1800,71,25.1549,923
greedy,1800,69,25.5362,0
random,1800,42,42.8571,0
bad_greedy,1800,58,30.2069,0
k=1,1800,70,25.1143,19
k=2,1800,71,25.0845,939
greedy,1800,66,26.6818,0
random,1800,41,43.7805,0
bad_greedy,1800,55,32.4545,0
k=1,1800,66,26.6515,19
k=2,1800,66,26.5455,952
greedy,1800,73,24.1096,0
random,1800,43,41.2558,0
bad_greedy,1800,67,26.0896,0
k=1,1800,74,23.8243,19
k=2,1800,75,23.8933,901
greedy,1800,60,29.2833,0
random,1800,44,40.8409,0
bad_greedy,1800,52,34.1154,0
k=1,1800,61,28.7869,21
k=2,1800,61,28.7869,1016
greedy,1800,77,23.0519,0
random,1800,50,35.74,0
bad_greedy,1800,67,26.6269,0
k=1,1800,77,22.8052,19
k=2,1800,77,22.8052,902
greedy,1800,69,25.5652,0
random,1800,41,43.6829,0
bad_greedy,1800,58,30.1724,0
k=1,1800,70,25.4571,19
k=2,1800,70,25.4571,917
greedy,1800,62,28.2581,0
random,1800,40,44.925,0
bad_greedy,1800,58,30.3448,0
k=1,1800,63,28.1587,20
k=2,1800,63,28.1587,1019
greedy,1800,69,25.3623,0
random,1800,47,38.2553,0
bad_greedy,1800,56,31.4107,0
k=1,1800,70,25.4714,20
k=2,1800,70,25.4714,954
greedy,1800,69,25.8261,0
random,1800,41,43.6585,0
bad_greedy,1800,62,28.4677,0
k=1,1800,70,25.4857,19
k=2,1800,70,25.1857,940
greedy,1800,66,26.5455,0
random,1800,45,39.8444,0
bad_greedy,1800,54,32.5556,0
k=1,1800,67,26.5224,20
k=2,1800,67,26.2239,972
greedy,1800,66,26.7273,0
random,1800,45,40,0
bad_greedy,1800,60,29.2333,0
k=1,1800,67,26.7313,21
k=2,1800,67,26.4925,1019
greedy,1800,67,26.7463,0
random,1800,39,46.1282,0
bad_greedy,1800,59,29.7119,0
k=1,1800,69,25.9855,19
k=2,1800,69,25.5797,956
greedy,1800,70,25.6429,0
random,1800,42,42.8095,0
bad_greedy,1800,60,29.75,0
k=1,1800,71,25.0563,18
k=2,1800,72,24.5833,933
greedy,1800,66,26.8333,0
random,1800,45,39.8667,0
bad_greedy,1800,57,31,0
k=1,1800,66,26.803,20
k=2,1800,66,26.803,1007
greedy,1800,71,25.2394,0
random,1800,48,37.4583,0
bad_greedy,1800,63,28.3333,0
k=1,1800,71,24.9155,19
k=2,1800,71,24.9155,937
greedy,1800,65,27.3231,0
random,1800,43,41.8605,0
bad_greedy,1800,60,29.4833,0
k=1,1800,65,26.8462,20
k=2,1800,66,27.0455,988
greedy,1800,71,24.7042,0
random,1800,43,41.8372,0
bad_greedy,1800,59,30.0678,0
k=1,1800,71,24.7042,18
k=2,1800,71,24.7042,905
greedy,1800,65,27.4154,0
random,1800,38,47.1053,0
bad_greedy,1800,57,30.807,0
k=1,1800,65,27.0308,19
k=2,1800,66,27.1364,947
greedy,1800,74,24.0541,0
random,1800,49,36.5102,0
bad_greedy,1800,61,29.459,0
k=1,1800,74,23.6216,18
k=2,1800,74,23.6216,905
greedy,1800,64,27.5469,0
random,1800,38,47.1842,0
bad_greedy,1800,59,30.1017,0
k=1,1800,65,27.0923,19
k=2,1800,66,26.9848,964
greedy,1800,69,25.4203,0
random,1800,46,39,0
bad_greedy,1800,57,31.3333,0
k=1,1800,70,25.5286,19
k=2,1800,70,25.5286,926
greedy,1800,65,27.4,0
random,1800,44,40.8182,0
bad_greedy,1800,55,32.0364,0
k=1,1800,65,26.9538,19
k=2,1800,66,27.2424,960
greedy,1800,69,26.0435,0
random,1800,41,43.7317,0
bad_greedy,1800,62,28.2258,0
k=1,1800,69,25.5942,18
k=2,1800,70,25.6857,943
greedy,1800,68,26.1029,0
random,1800,39,45.9487,0
bad_greedy,1800,62,28.6774,0
k=1,1800,68,25.7206,19
k=2,1800,69,25.7826,966
greedy,1900,73,25.863,0
random,1900,50,38,0
bad_greedy,1900,62,30.629,0
k=1,1900,73,25.6164,19
k=2,1900,73,25.6164,917
