algorithm,coverage,cost_per_coverage,radius,time
k=2,75,19.56,15,2638
greedy,80,18.2625,15,3
random,31,47.2258,15,0
bad_greedy,52,27.5577,15,1
k=1,82,18.0244,15,41
k=2,82,18.0244,15,1956
greedy,77,19.2338,15,3
random,42,34.9286,15,0
bad_greedy,35,42.3714,15,1
k=1,79,18.7595,15,43
k=2,79,18.7595,15,2071
greedy,74,20.1081,15,3
random,36,40.75,15,0
bad_greedy,37,39,15,1
k=1,74,19.973,15,44
k=2,74,19.973,15,2213
greedy,84,17.0238,15,3
random,52,28.7308,15,0
bad_greedy,69,21.5217,15,1
k=1,85,17.4235,15,33
k=2,85,17.4235,15,1610
greedy,91,14.8791,20,3
random,66,22.303,20,0
bad_greedy,70,21.1429,20,1
k=1,93,16.086,20,33
k=2,93,15.4946,20,1606
greedy,92,15.9674,20,3
random,59,24.8136,20,0
bad_greedy,64,23.2812,20,1
k=1,93,15.6237,20,27
k=2,93,15.6237,20,1243
greedy,81,17.8889,20,3
random,54,27.537,20,0
bad_greedy,51,28.3922,20,1
k=1,81,17.8889,20,43
k=2,81,17.8889,20,2102
greedy,89,16.4944,20,3
random,58,25.3966,20,0
bad_greedy,48,30.5625,20,1
k=1,89,16.4944,20,33
k=2,89,16.4944,20,1592
greedy,87,16.8046,20,3
random,53,28.2075,20,0
bad_greedy,55,25.7818,20,1
k=1,88,16.8182,20,32
k=2,88,16.8182,20,1521
greedy,90,16.2444,20,3
random,68,21.9706,20,0
bad_greedy,50,28.52,20,1
k=1,91,16.1429,20,31
k=2,91,16.1429,20,1491
greedy,92,15.7717,20,3
random,70,21.1,20,0
bad_greedy,55,25.7273,20,1
k=1,94,15.6383,20,28
k=2,94,15.6383,20,1312
greedy,89,16.2135,20,3
random,72,20.25,20,0
bad_greedy,60,24.5,20,1
k=1,89,16.2135,20,32
k=2,89,16.2135,20,1569
greedy,89,16.7528,20,3
random,43,34.1163,20,0
bad_greedy,61,23.4918,20,1
k=1,89,16.0787,20,34
k=2,90,16.4667,20,1627
greedy,90,16.2556,20,3
random,52,28.4615,20,0
bad_greedy,67,21.0597,20,1
k=1,90,16.2556,20,28
k=2,90,16.2556,20,1406
greedy,56,26.0357,10,3
random,20,72.4,10,0
bad_greedy,39,36.1282,10,1
k=1,56,26.0357,10,52
k=2,56,26.0357,10,2591
greedy,60,24.2833,10,3
random,40,37.425,10,0
bad_greedy,42,33.8095,10,1
k=1,61,24.2459,10,53
k=2,61,24.2459,10,2648
greedy,53,27.9623,10,3
random,23,63.4348,10,0
bad_greedy,40,36.725,10,1
k=1,53,27.9623,10,54
k=2,53,27.9623,10,2650
greedy,56,26.2857,10,3
random,23,63.6957,10,0
bad_greedy,31,46.8065,10,1
k=1,56,26.2857,10,54
k=2,56,26.2857,10,2614
greedy,55,26.1273,10,4
random,28,52.6071,10,0
bad_greedy,33,43.5152,10,1
k=1,56,26.0179,10,72
k=2,56,26.0179,10,2761
greedy,49,30.5102,10,3
random,23,63.5652,10,0
bad_greedy,30,49.1,10,1
k=1,49,30.5102,10,56
k=2,49,30.5102,10,2725
greedy,58,25.7931,10,3
random,37,39.8649,10,0
bad_greedy,36,40.0833,10,1
k=1,58,25.3448,10,50
k=2,58,25.3448,10,2476
greedy,62,23.9355,10,3
random,37,39.7027,10,0
bad_greedy,40,36.7,10,1
k=1,62,23.9194,10,51
k=2,62,23.9194,10,2511
greedy,60,24.9,10,3
random,33,43.9697,10,0
bad_greedy,43,34.0233,10,1
k=1,60,24.8167,10,65
k=2,60,24.8167,10,2905
greedy,54,27,10,3
random,26,57.2308,10,0
bad_greedy,41,35.7073,10,1
k=1,54,26.9259,10,57
k=2,54,26.9259,10,2858
greedy,23,62.9565,1,3
random,10,145.3,1,0
bad_greedy,23,62.9565,1,1
k=1,23,62.9565,1,64
k=2,23,62.9565,1,3009
greedy,22,64.5455,1,3
random,11,133.182,1,0
bad_greedy,22,64.5455,1,1
k=1,22,64.5455,1,62
k=2,22,64.5455,1,2994
greedy,23,64.2174,1,3
random,12,122.75,1,0
bad_greedy,23,64.2174,1,1
k=1,23,64.2174,1,62
k=2,23,64.2174,1,3033
greedy,22,66,1,3
random,10,147.6,1,0
bad_greedy,22,66,1,1
k=1,22,66,1,63
k=2,22,66,1,3028
greedy,21,68.5238,1,3
random,13,114,1,0
bad_greedy,21,68.5238,1,1
k=1,21,68.5238,1,62
k=2,21,68.5238,1,3036
greedy,23,62.3913,1,3
random,10,149.3,1,0
bad_greedy,23,62.3913,1,1
k=1,23,62.3913,1,62
k=2,23,62.3913,1,3039
greedy,23,62,1,3
random,9,165.778,1,0
bad_greedy,23,62,1,1
k=1,23,62,1,62
k=2,23,62,1,3050
greedy,21,67.8095,1,3
random,9,163.222,1,0
bad_greedy,21,67.8095,1,1
k=1,21,67.8095,1,62
k=2,21,67.8095,1,3073
greedy,22,66.8182,1,3
random,11,132.727,1,0
bad_greedy,22,66.8182,1,1
k=1,22,66.8182,1,68
k=2,22,66.8182,1,3182
greedy,23,61.7826,1,3
random,14,107,1,0
bad_greedy,22,63.9545,1,1
k=1,23,61.7826,1,70
k=2,23,61.7826,1,3307
greedy,79,18.7848,16,3
random,50,30,16,0
bad_greedy,49,30.1633,16,1
k=1,79,18.7848,16,45
k=2,79,18.7848,16,2321
greedy,77,19.2468,16,3
random,52,28.3077,16,0
bad_greedy,37,37.9189,16,1
k=1,78,19.1026,16,41
k=2,78,19.1026,16,1983
greedy,75,19.2267,16,3
random,45,32.4222,16,0
bad_greedy,37,38.6216,16,1
k=1,76,19.2895,16,41
k=2,76,19.2895,16,1959
greedy,84,17.0952,16,3
random,45,32.9778,16,0
bad_greedy,56,26.4821,16,1
k=1,85,17.0118,16,42
k=2,85,17.0118,16,2050
greedy,81,17.7407,16,3
random,46,31.8043,16,0
bad_greedy,42,35.5714,16,1
k=1,81,17.7407,16,41
k=2,81,17.7407,16,1985
greedy,79,17.9114,16,3
random,45,32.6444,16,0
bad_greedy,52,27.9423,16,1
k=1,80,18.675,16,40
k=2,80,18.675,16,1811
greedy,87,17.023,16,3
random,41,35.9756,16,0
bad_greedy,63,23.1429,16,1
k=1,87,16.4253,16,36
k=2,88,16.875,16,1449
greedy,80,18.275,16,3
random,47,31.6809,16,0
bad_greedy,38,38.9211,16,1
k=1,81,18.358,16,44
k=2,81,17.9383,16,2221
greedy,81,17.8395,16,3
random,63,23.6984,16,0
bad_greedy,40,35.875,16,2
k=1,82,17.6341,16,43
k=2,82,17.6098,16,2067
greedy,81,18.3086,16,3
random,39,38.0256,16,0
bad_greedy,58,24.569,16,2
k=1,82,17.9634,16,43
k=2,82,17.9634,16,2096
greedy,24,60.4583,2,4
random,11,132.636,2,0
bad_greedy,23,62.6522,2,1
k=1,24,60.4583,2,62
k=2,24,60.4583,2,3039
greedy,25,57.96,2,3
random,13,114.231,2,0
bad_greedy,24,60,2,1
k=1,25,57.96,2,61
k=2,25,57.96,2,3006
greedy,22,65.7273,2,3
random,11,134.455,2,0
bad_greedy,22,65.7273,2,1
k=1,22,65.7273,2,67
k=2,22,65.7273,2,3055
greedy,24,61.125,2,3
random,11,136.182,2,0
bad_greedy,24,61.9167,2,1
k=1,24,61.125,2,62
k=2,24,61.125,2,2991
greedy,24,59.8333,2,3
random,12,122.667,2,0
bad_greedy,22,66.5909,2,1
k=1,24,59.8333,2,61
k=2,24,59.8333,2,3007
greedy,27,54.7407,2,3
random,10,145.9,2,0
bad_greedy,24,60.4167,2,1
k=1,27,54.7407,2,61
k=2,27,54.7407,2,3093
greedy,25,57.76,2,3
random,12,121.75,2,0
bad_greedy,24,61.0833,2,1
k=1,25,57.76,2,62
k=2,25,57.76,2,3006
greedy,26,55.8846,2,4
random,10,147.5,2,0
bad_greedy,24,59.6667,2,1
k=1,26,55.8846,2,64
k=2,26,55.8846,2,3014
greedy,24,62.0833,2,3
random,10,147.5,2,0
bad_greedy,23,61.7391,2,1
k=1,24,62.0833,2,67
k=2,24,62.0833,2,3125
greedy,23,62.6957,2,4
random,10,147.4,2,0
bad_greedy,22,64.5455,2,1
k=1,23,62.6957,2,71
k=2,23,62.6957,2,3585
greedy,77,19.3377,13,3
random,31,48.1613,13,0
bad_greedy,46,32.3478,13,1
k=1,77,19.026,13,39
k=2,77,19.026,13,1903
greedy,70,21.4286,13,3
random,52,28.7692,13,0
bad_greedy,39,38.4615,13,1
k=1,71,21.0141,13,50
k=2,71,21.0141,13,2367
greedy,75,19.32,13,3
random,31,46.9355,13,0
bad_greedy,51,27.5098,13,1
k=1,76,19.1053,13,48
k=2,76,19.0526,13,2303
greedy,69,21.6087,13,3
random,41,35.4878,13,0
bad_greedy,33,43.8485,13,1
k=1,70,21.2429,13,46
k=2,70,21.2429,13,2300
greedy,77,19.4675,13,3
random,42,35.619,13,0
bad_greedy,39,36.7692,13,1
k=1,77,19.1429,13,45
k=2,77,19.0779,13,2112
greedy,70,20.7857,13,3
random,39,38.1538,13,0
bad_greedy,41,34.3171,13,1
k=1,71,20.9155,13,45
k=2,72,20.6389,13,2336
greedy,77,18.9091,13,3
random,44,33.7273,13,0
bad_greedy,47,29.8085,13,1
k=1,78,18.8462,13,43
k=2,78,18.8462,13,2100
greedy,71,20.5493,13,3
random,41,36.122,13,0
bad_greedy,30,48.4333,13,1
k=1,72,20.4861,13,51
k=2,72,20.4861,13,2434
greedy,73,20.3288,13,3
random,37,40.3784,13,0
bad_greedy,42,33.9048,13,1
k=1,75,19.8533,13,43
k=2,75,19.8533,13,2133
greedy,69,21.3623,13,3
random,43,34.2326,13,0
bad_greedy,39,38.2051,13,1
k=1,69,21.3623,13,49
k=2,69,21.3623,13,2464
greedy,84,17.4881,19,3
random,52,28.25,19,0
bad_greedy,67,21.3881,19,2
k=1,84,17.4881,19,40
k=2,84,17.4881,19,1915
greedy,89,16.7978,19,3
random,52,28.1346,19,0
bad_greedy,64,23.4062,19,1
k=1,89,16.7978,19,33
k=2,89,16.7978,19,1880
greedy,89,16.0449,19,4
random,65,22.8769,19,0
bad_greedy,49,29.3265,19,1
k=1,89,16.0449,19,37
k=2,89,16.0449,19,1578
greedy,92,15.1522,19,3
random,62,23.4355,19,0
bad_greedy,66,22.3333,19,1
k=1,93,15.9677,19,24
k=2,93,15.7527,19,1265
greedy,88,16.9773,19,3
random,63,23.7302,19,0
bad_greedy,65,22.7692,19,1
k=1,88,16.25,19,38
k=2,88,16.25,19,1925
greedy,89,16.4719,19,3
random,53,27.9811,19,0
bad_greedy,62,23.6452,19,1
k=1,89,15.8202,19,33
k=2,89,15.8202,19,1697
greedy,88,16.3977,19,3
random,56,26.3393,19,0
bad_greedy,60,24.3167,19,1
k=1,89,16.1124,19,40
k=2,89,16.1124,19,1635
greedy,92,15.6087,19,3
random,68,22,19,0
bad_greedy,56,26.3929,19,1
k=1,92,15.6087,19,31
k=2,92,15.2283,19,1489
greedy,87,17.0345,19,4
random,53,27.5849,19,0
bad_greedy,46,31.7609,19,1
k=1,87,17.0345,19,32
k=2,87,17.0345,19,1659
greedy,90,16.1111,19,3
random,63,23.8095,19,0
bad_greedy,55,25.7273,19,1
k=1,91,16.1758,19,34
k=2,91,16.1758,19,1591
greedy,62,23.6774,13,3
random,31,46.8065,13,0
bad_greedy,40,35.425,13,1
k=1,63,23.1905,13,50
k=2,64,23.0312,13,2489
greedy,70,20.9,13,3
random,38,39.4211,13,0
bad_greedy,38,37.9211,13,1
k=1,70,20.7857,13,48
k=2,70,20.7857,13,2318
greedy,76,19.3158,13,3
random,37,40.5405,13,0
bad_greedy,48,29.6042,13,1
k=1,76,19.3158,13,39
k=2,76,19.3158,13,1912
greedy,72,20.7361,13,3
random,37,40.2703,13,0
bad_greedy,39,37.9231,13,1
k=1,72,20.0139,13,47
k=2,72,20.0139,13,2266
greedy,72,20.7778,13,3
random,39,37.9487,13,0
bad_greedy,40,35.2,13,1
k=1,72,20.7778,13,46
k=2,72,20.7778,13,2314
greedy,66,21.7424,13,3
random,47,31.8723,13,0
bad_greedy,42,35.1667,13,1
k=1,66,21.7424,13,47
k=2,66,21.7424,13,2349
greedy,76,19.3553,13,3
random,51,28.7059,13,0
bad_greedy,44,32,13,1
k=1,77,19.0779,13,43
k=2,77,19.0779,13,2101
greedy,70,21.1429,13,3
random,26,57.4615,13,0
bad_greedy,45,32.8444,13,1
k=1,70,21.1429,13,47
k=2,70,21.1429,13,2296
greedy,71,20.9014,13,3
random,48,31.0208,13,0
bad_greedy,33,42.6061,13,1
k=1,71,20.507,13,48
k=2,71,20.507,13,2358
greedy,70,20.9714,13,3
random,35,42.8,13,0
bad_greedy,45,32.6444,13,1
k=1,72,20.3056,13,54
k=2,73,20.0959,13,2507
greedy,77,18.974,14,3
random,47,31.7872,14,0
bad_greedy,52,27.1538,14,1
k=1,77,18.8961,14,40
k=2,77,18.8961,14,2004
greedy,73,20.0548,14,3
random,51,28.6078,14,0
bad_greedy,46,32.1957,14,1
k=1,73,20.0548,14,44
k=2,73,20.0548,14,2167
greedy,77,19.0779,14,3
random,42,35.5714,14,0
bad_greedy,51,28.8039,14,1
k=1,78,18.9615,14,50
k=2,78,18.8718,14,2429
greedy,74,19.3378,14,3
random,40,36.925,14,0
bad_greedy,53,27.8868,14,1
k=1,75,19.9733,14,44
k=2,75,19.9733,14,2229
greedy,75,19.8133,14,3
random,52,28.3462,14,0
bad_greedy,40,36.125,14,1
k=1,75,19.7067,14,51
k=2,75,19.7067,14,2524
greedy,82,17.4512,14,3
random,54,27.2222,14,0
bad_greedy,42,33.881,14,1
k=1,83,17.8554,14,42
k=2,83,17.8554,14,2015
greedy,74,19.6081,14,3
random,48,30.5833,14,0
bad_greedy,43,33,14,1
k=1,75,19.96,14,47
k=2,75,19.96,14,2301
greedy,72,20.0972,14,3
random,51,28.5294,14,0
bad_greedy,50,29.18,14,1
k=1,74,20.2432,14,50
k=2,74,20.2432,14,2445
greedy,83,18.0361,14,3
random,43,34.814,14,0
bad_greedy,58,25.8621,14,1
k=1,83,17.988,14,46
k=2,83,17.988,14,2357
greedy,73,20.1096,14,3
random,36,40.4722,14,0
bad_greedy,47,30.8936,14,1
k=1,73,20.1096,14,48
k=2,73,20.1096,14,2191
greedy,25,57.24,3,3
random,12,122.083,3,0
bad_greedy,23,63.8696,3,1
k=1,25,57.24,3,59
k=2,25,57.24,3,2976
greedy,29,51.4483,3,3
random,12,124.5,3,0
bad_greedy,23,62.7826,3,1
k=1,29,51.4483,3,61
k=2,29,51.4483,3,2968
greedy,28,52,3,4
random,14,106.857,3,0
bad_greedy,26,57.3462,3,2
k=1,28,52,3,81
k=2,28,52,3,4025
greedy,24,59.2083,3,3
random,12,124,3,0
bad_greedy,23,62.2174,3,1
k=1,24,59.2083,3,76
k=2,24,59.2083,3,3948
greedy,24,59.5,3,4
random,11,132.091,3,0
bad_greedy,22,67.1364,3,1
k=1,24,59.5,3,65
k=2,24,59.5,3,3603
greedy,28,53.0714,3,3
random,14,104.643,3,0
bad_greedy,24,61.8333,3,2
k=1,28,53.0714,3,97
k=2,28,53.0714,3,4749
greedy,26,55.6154,3,3
random,12,122.417,3,0
bad_greedy,24,59.4583,3,1
k=1,26,55.6154,3,80
k=2,26,55.6154,3,3559
greedy,25,59.2,3,3
random,13,112.231,3,0
bad_greedy,23,64.8696,3,1
k=1,25,59.2,3,63
k=2,25,59.2,3,3362
greedy,24,60.9167,3,3
random,8,182.25,3,0
bad_greedy,22,64,3,1
k=1,24,60.9167,3,98
k=2,24,60.9167,3,3430
greedy,28,52,3,4
random,12,121.083,3,0
bad_greedy,23,63.6957,3,1
k=1,28,52,3,62
k=2,28,52,3,3368
greedy,67,22.0149,12,5
random,33,45.3636,12,0
bad_greedy,49,29.4082,12,1
k=1,68,22.0588,12,55
k=2,68,22.0588,12,3079
greedy,74,20.1892,12,3
random,43,34.6279,12,0
bad_greedy,48,30.2083,12,1
k=1,74,20.1892,12,52
k=2,74,20.1892,12,2431
greedy,70,21.0857,12,4
random,35,41.4286,12,0
bad_greedy,41,36.1951,12,2
k=1,71,21.0704,12,55
k=2,71,21.0704,12,2381
greedy,75,19.04,12,5
random,40,36.8,12,0
bad_greedy,41,36.5122,12,2
k=1,75,19.0267,12,62
k=2,75,19.0267,12,2621
greedy,62,24,12,5
random,41,35.7317,12,0
bad_greedy,47,30.8936,12,2
k=1,63,23.619,12,77
k=2,63,23.3968,12,3983
greedy,70,21,12,5
random,42,35.6429,12,0
bad_greedy,47,30.7872,12,2
k=1,70,21,12,81
k=2,70,21,12,3243
greedy,65,22.9231,12,3
random,35,41.6857,12,0
bad_greedy,34,41.5588,12,1
k=1,65,22.9231,12,54
k=2,65,22.9231,12,2802
greedy,65,23.0769,12,3
random,30,49.6333,12,0
bad_greedy,42,35.5476,12,1
k=1,65,23.0308,12,67
k=2,65,23.0308,12,2807
greedy,70,21.3429,12,3
random,40,36.5,12,0
bad_greedy,42,34.7381,12,1
k=1,70,20.8,12,56
k=2,70,20.7571,12,2564
greedy,72,20.6528,12,3
random,36,41.0278,12,0
bad_greedy,55,26.6727,12,2
k=1,72,20.5417,12,61
k=2,72,20.5417,12,3705
greedy,89,16.618,18,4
random,60,24.8667,18,0
bad_greedy,50,29.92,18,2
k=1,89,15.9213,18,59
k=2,89,15.9213,18,2814
greedy,86,16.9884,18,5
random,55,26.4727,18,0
bad_greedy,45,31.3556,18,2
k=1,87,16.977,18,76
k=2,87,16.977,18,3344
greedy,86,17.4186,18,4
random,50,29.58,18,0
bad_greedy,47,29.9787,18,2
k=1,87,16.1839,18,51
k=2,87,16.1839,18,2346
greedy,85,17.5529,18,3
random,60,24.6,18,0
bad_greedy,55,26,18,1
k=1,85,16.9412,18,41
k=2,86,17.3721,18,1866
greedy,84,16.7738,18,3
random,51,29.1373,18,0
bad_greedy,52,28.7308,18,1
k=1,86,17.1977,18,39
k=2,86,17.1977,18,2007
greedy,83,17.2771,18,3
random,47,31.8298,18,0
bad_greedy,51,29.2353,18,2
k=1,85,17.5176,18,39
k=2,85,17.1059,18,1955
greedy,79,18.8734,18,3
random,51,29.1765,18,0
bad_greedy,55,25.7091,18,1
k=1,79,18.6456,18,44
k=2,79,18.6456,18,2207
greedy,89,16.1236,18,3
random,40,37.5,18,0
bad_greedy,54,26.9815,18,1
k=1,90,16.4444,18,30
k=2,90,15.8667,18,1539
greedy,88,16.0795,18,3
random,61,24.4426,18,0
bad_greedy,48,29.4375,18,1
k=1,89,16.2135,18,42
k=2,89,16.191,18,2469
greedy,85,16.4941,18,4
random,64,23.3906,18,0
bad_greedy,66,21.5909,18,2
k=1,87,16.6897,18,49
k=2,87,16.6897,18,2470
greedy,78,18.3974,18,4
random,51,29.2941,18,0
bad_greedy,43,33.3488,18,1
k=1,80,18.75,18,50
k=2,80,18.3125,18,2489
greedy,84,17.0476,18,3
random,47,30.9362,18,0
bad_greedy,35,40.4571,18,1
k=1,86,17.314,18,43
k=2,86,17.314,18,2078
greedy,83,17.8675,18,3
random,70,20.8571,18,0
bad_greedy,50,28.28,18,1
k=1,84,17.2857,18,36
k=2,84,17.2619,18,1931
greedy,82,18.122,18,5
random,50,29.58,18,0
bad_greedy,47,31.3617,18,2
k=1,84,17.8214,18,56
k=2,84,17.7738,18,2148
greedy,91,16.0989,18,3
random,57,25.7193,18,0
bad_greedy,49,29.0816,18,1
k=1,91,16,18,31
k=2,91,16,18,1420
greedy,84,17.381,18,3
random,43,34.8837,18,0
bad_greedy,50,29,18,1
k=1,85,17.1294,18,45
k=2,85,17.1294,18,2237
greedy,89,16.4607,18,3
random,48,31.0417,18,0
bad_greedy,53,27.5094,18,1
k=1,89,16.4607,18,37
k=2,89,16.4607,18,1864
greedy,91,15.8022,18,3
random,51,29.2353,18,0
bad_greedy,50,29.82,18,1
k=1,91,15.8022,18,26
k=2,91,15.8022,18,1303
greedy,80,18.2375,18,5
random,49,29.6327,18,0
bad_greedy,50,29.36,18,1
k=1,81,18.358,18,49
k=2,81,18.1728,18,2393
greedy,94,14.8617,18,3
random,58,25.1379,18,0
bad_greedy,58,25.3621,18,1
k=1,94,14.8617,18,22
k=2,94,14.8617,18,1054
greedy,22,67.1818,1,3
random,13,112.385,1,0
bad_greedy,22,67.1818,1,1
k=1,22,67.1818,1,63
k=2,22,67.1818,1,3205
greedy,22,67.6364,1,3
random,10,148.3,1,0
bad_greedy,22,67.6364,1,2
k=1,22,67.6364,1,63
k=2,22,67.6364,1,3130
greedy,23,63.913,1,3
random,12,124.833,1,0
bad_greedy,23,63.913,1,1
k=1,23,63.913,1,63
k=2,23,63.913,1,3179
greedy,23,63.4783,1,3
random,11,134.091,1,0
bad_greedy,23,63.4783,1,1
k=1,23,63.4783,1,71
k=2,23,63.4783,1,3201
greedy,22,67.3182,1,3
random,13,114.769,1,0
bad_greedy,22,67.3182,1,1
k=1,22,67.3182,1,62
k=2,22,67.3182,1,3202
greedy,23,64.8261,1,3
random,13,111.615,1,0
bad_greedy,23,64.8261,1,1
k=1,23,64.8261,1,82
k=2,23,64.8261,1,3715
greedy,23,62.3913,1,3
random,10,145.2,1,0
bad_greedy,23,62.3913,1,2
k=1,23,62.3913,1,107
k=2,23,62.3913,1,3817
greedy,22,67,1,3
random,13,115.231,1,0
bad_greedy,22,67,1,1
k=1,22,67,1,72
k=2,22,67,1,3421
greedy,22,65.2273,1,3
random,10,149.2,1,0
bad_greedy,22,65.2273,1,1
k=1,22,65.2273,1,75
k=2,22,65.2273,1,3449
greedy,25,59.48,1,4
random,12,124.333,1,0
bad_greedy,24,61.8333,1,1
k=1,25,59.48,1,78
k=2,25,59.48,1,3742
greedy,25,59.84,3,3
random,11,135.818,3,0
bad_greedy,24,60.9167,3,1
k=1,25,59.84,3,72
k=2,25,59.84,3,3226
greedy,27,53,3,3
random,13,112.692,3,0
bad_greedy,24,58.875,3,1
k=1,27,53,3,65
k=2,27,53,3,3134
greedy,27,54.7778,3,3
random,12,125,3,0
bad_greedy,22,64,3,1
k=1,27,54.7778,3,66
k=2,27,54.7778,3,3202
greedy,27,55.3333,3,3
random,13,114.769,3,0
bad_greedy,25,58.4,3,1
k=1,27,55.3333,3,65
k=2,27,55.3333,3,3204
greedy,26,57.6923,3,3
random,13,113.615,3,0
bad_greedy,21,68.1905,3,1
k=1,26,57.6923,3,62
k=2,26,57.6923,3,3154
greedy,27,53.4074,3,3
random,10,149.9,3,0
bad_greedy,24,59.2083,3,1
k=1,27,53.4074,3,64
k=2,27,53.4074,3,3187
greedy,26,57.0385,3,5
random,15,98.2,3,0
bad_greedy,23,62.4348,3,1
k=1,26,57.0385,3,64
k=2,26,57.0385,3,3186
greedy,28,51.9643,3,3
random,13,115.231,3,0
bad_greedy,24,60.8333,3,1
k=1,28,51.9643,3,84
k=2,28,51.9643,3,3137
greedy,27,53.3704,3,3
random,12,120.917,3,0
bad_greedy,25,57.28,3,1
k=1,27,53.3704,3,63
k=2,27,53.3704,3,3135
greedy,27,53.8148,3,3
random,11,134.727,3,0
bad_greedy,24,60.625,3,1
k=1,27,53.8148,3,62
k=2,27,53.8148,3,3178
greedy,23,63.4783,2,3
random,13,114.692,2,0
bad_greedy,22,66.3182,2,2
k=1,23,63.4783,2,66
k=2,23,63.4783,2,3150
greedy,26,56.3846,2,3
random,12,122.333,2,0
bad_greedy,24,60.0417,2,1
k=1,26,56.3846,2,63
k=2,26,56.3846,2,3196
greedy,22,67.4091,2,4
random,10,149.5,2,0
bad_greedy,22,67.8636,2,1
k=1,22,67.4091,2,65
k=2,22,67.4091,2,3236
greedy,24,61.2917,2,3
random,11,134.636,2,0
bad_greedy,23,63.2609,2,1
k=1,24,61.2917,2,63
k=2,24,61.2917,2,3163
greedy,24,61.4167,2,3
random,10,149,2,0
bad_greedy,23,62.5652,2,1
k=1,24,61.4167,2,70
k=2,24,61.4167,2,3151
greedy,21,70.5238,2,3
random,11,135.091,2,0
bad_greedy,21,70.5238,2,1
k=1,21,70.5238,2,65
k=2,21,70.5238,2,3252
greedy,28,53,2,3
random,12,122.583,2,0
bad_greedy,26,57.0769,2,1
k=1,28,53,2,63
k=2,28,53,2,3242
greedy,27,54.5185,2,3
random,10,147,2,0
bad_greedy,25,57.28,2,1
k=1,27,54.5185,2,62
k=2,27,54.5185,2,3186
greedy,23,61.3913,2,3
random,10,146.7,2,0
bad_greedy,22,64.4545,2,1
k=1,23,61.3913,2,64
k=2,23,61.3913,2,3148
greedy,24,59.5833,2,3
random,10,146.3,2,0
bad_greedy,24,62.4167,2,1
k=1,24,59.5833,2,71
k=2,24,59.5833,2,3220
greedy,67,21.7463,12,5
random,48,30.5,12,0
bad_greedy,34,41.1765,12,2
k=1,67,21.7463,12,80
k=2,67,21.7463,12,2827
greedy,72,20.1389,12,4
random,39,37.6667,12,0
bad_greedy,48,31.1042,12,1
k=1,73,20.3836,12,47
k=2,73,20.3699,12,2663
greedy,65,22.2,12,4
random,26,55.8846,12,0
bad_greedy,40,36.65,12,1
k=1,66,22.7121,12,51
k=2,66,22.7121,12,2715
greedy,65,22.9692,12,5
random,32,46.75,12,0
bad_greedy,37,39.1622,12,2
k=1,65,22.9692,12,88
k=2,65,22.9692,12,3080
greedy,60,24.2167,12,3
random,33,45.303,12,0
bad_greedy,40,37,12,1
k=1,60,24.2167,12,55
k=2,60,24.2167,12,2913
greedy,67,22.3881,12,4
random,33,44.8485,12,0
bad_greedy,41,34.7805,12,1
k=1,67,21.7313,12,65
k=2,67,21.6418,12,2534
greedy,70,20.7857,12,3
random,33,44.9697,12,0
bad_greedy,35,40.6857,12,1
k=1,71,20.6479,12,48
k=2,71,20.6479,12,2485
greedy,69,21.2609,12,4
random,40,37.25,12,0
bad_greedy,46,30.913,12,2
k=1,69,21.1594,12,66
k=2,69,21.1594,12,3006
greedy,63,23.7619,12,3
random,32,46.8125,12,0
bad_greedy,44,33.3409,12,1
k=1,65,23.0154,12,54
k=2,65,22.9538,12,2883
greedy,65,22.4462,12,3
random,41,36.4878,12,0
bad_greedy,42,33.9762,12,1
k=1,66,22.197,12,49
k=2,67,22.0149,12,2394
greedy,32,46.875,4,3
random,16,91.125,4,0
bad_greedy,27,52.3704,4,1
k=1,32,46.875,4,61
k=2,32,46.875,4,3047
greedy,32,46.0312,4,3
random,14,107.143,4,0
bad_greedy,27,53.1852,4,1
k=1,32,46.0312,4,65
k=2,32,46.0312,4,3111
greedy,27,53.5556,4,3
random,12,120.917,4,0
bad_greedy,24,62,4,1
k=1,27,53.5556,4,64
k=2,27,53.5556,4,3135
greedy,33,44.6364,4,3
random,18,83,4,0
bad_greedy,27,53.0741,4,1
k=1,33,44.6364,4,61
k=2,33,44.6364,4,3027
greedy,28,51.2143,4,3
random,12,123.833,4,0
bad_greedy,23,65.1739,4,1
k=1,28,51.2143,4,61
k=2,28,51.2143,4,3147
greedy,27,52.7778,4,3
random,19,78.8421,4,0
bad_greedy,23,63.1304,4,1
k=1,27,52.7778,4,74
k=2,27,52.7778,4,3098
greedy,31,47.7419,4,3
random,12,122.25,4,0
bad_greedy,25,58.92,4,1
k=1,31,47.7419,4,66
k=2,31,47.7419,4,3221
greedy,35,42.6857,4,3
random,15,98.0667,4,0
bad_greedy,28,50.0714,4,2
k=1,35,42.6857,4,60
k=2,35,42.6857,4,3083
greedy,31,48.0323,4,3
random,18,82.9444,4,0
bad_greedy,28,53.5,4,1
k=1,31,48.0323,4,62
k=2,31,48.0323,4,3090
greedy,35,41.7714,4,3
random,13,115.231,4,0
bad_greedy,29,49.7931,4,1
k=1,35,41.7714,4,61
k=2,35,41.7714,4,3020
greedy,78,18.9872,13,3
random,34,43.0588,13,0
bad_greedy,52,27.2115,13,1
k=1,79,18.1392,13,47
k=2,80,18.2,13,2387
greedy,76,19.4474,13,3
random,17,85.2941,13,0
bad_greedy,40,35.2,13,1
