algorithm,coverage,cost_per_coverage,radius,time
bad_greedy,100,4.5,5,1
k=1,100,3.24,5,54
k=2,100,3.24,5,2741
greedy,100,2.68,5,4
random,100,4.71,5,0
bad_greedy,100,4.71,5,1
k=1,100,2.67,5,51
k=2,100,2.67,5,2479
greedy,100,2.77,5,3
random,100,4.23,5,0
bad_greedy,100,4.23,5,1
k=1,100,2.77,5,55
k=2,100,2.77,5,2729
greedy,100,3.67,5,3
random,100,4.46,5,0
bad_greedy,100,4.46,5,1
k=1,100,3.65,5,60
k=2,100,3.64,5,2941
greedy,100,3.19,5,3
random,100,4.52,5,0
bad_greedy,100,4.52,5,1
k=1,100,3.19,5,56
k=2,100,3.19,5,2719
greedy,100,2.98,5,4
random,100,4.24,5,0
bad_greedy,100,4.24,5,1
k=1,100,2.96,5,57
k=2,100,2.96,5,2717
greedy,100,2.96,5,3
random,100,4.42,5,0
bad_greedy,100,4.42,5,1
k=1,100,2.94,5,54
k=2,100,2.94,5,2618
greedy,100,3.02,5,3
random,100,4.77,5,0
bad_greedy,100,4.77,5,1
k=1,100,3.02,5,54
k=2,100,3.02,5,2579
greedy,100,0.37,19,3
random,100,4.28,19,0
bad_greedy,100,4.28,19,1
k=1,100,0.33,19,18
k=2,100,0.32,19,832
greedy,100,0.41,19,3
random,100,4.43,19,0
bad_greedy,100,4.43,19,1
k=1,100,0.37,19,17
k=2,100,0.34,19,774
greedy,100,0.37,19,3
random,100,4.3,19,0
bad_greedy,100,4.3,19,1
k=1,100,0.35,19,17
k=2,100,0.33,19,761
greedy,100,0.39,19,3
random,100,4.42,19,0
bad_greedy,100,4.42,19,1
k=1,100,0.36,19,16
k=2,100,0.33,19,721
greedy,100,0.41,19,3
random,100,4.12,19,0
bad_greedy,100,4.12,19,1
k=1,100,0.38,19,20
k=2,100,0.36,19,901
greedy,100,0.37,19,3
random,100,4.56,19,0
bad_greedy,100,4.56,19,1
k=1,100,0.35,19,17
k=2,100,0.33,19,745
greedy,100,0.32,19,3
random,100,4.54,19,0
bad_greedy,100,4.54,19,1
k=1,100,0.3,19,16
k=2,100,0.29,19,712
greedy,100,0.42,19,3
random,100,4.79,19,0
bad_greedy,100,4.79,19,1
k=1,100,0.37,19,15
k=2,100,0.37,19,661
greedy,100,0.35,19,3
random,100,4.61,19,0
bad_greedy,100,4.61,19,1
k=1,100,0.34,19,18
k=2,100,0.33,19,798
greedy,100,0.46,19,3
random,100,4.59,19,0
bad_greedy,100,4.59,19,1
k=1,100,0.43,19,20
k=2,100,0.42,19,872
greedy,100,2.68,7,5
random,100,4.82,7,0
bad_greedy,100,4.82,7,2
k=1,100,2.65,7,50
k=2,100,2.63,7,2670
greedy,100,2.07,7,3
random,100,4.33,7,0
bad_greedy,100,4.33,7,2
k=1,100,2.05,7,48
k=2,100,2.04,7,2438
greedy,100,2.38,7,4
random,100,4.42,7,0
bad_greedy,100,4.42,7,1
k=1,100,2.38,7,68
k=2,100,2.38,7,2522
greedy,100,2.71,7,3
random,100,4.69,7,0
bad_greedy,100,4.69,7,1
k=1,100,2.68,7,64
k=2,100,2.65,7,2710
greedy,100,2.66,7,3
random,100,4.77,7,0
bad_greedy,100,4.77,7,1
k=1,100,2.61,7,50
k=2,100,2.59,7,2565
greedy,100,2.31,7,3
random,100,4.76,7,0
bad_greedy,100,4.76,7,1
k=1,100,2.29,7,49
k=2,100,2.28,7,2474
greedy,100,2.52,7,4
random,100,4.8,7,0
bad_greedy,100,4.8,7,1
k=1,100,2.48,7,52
k=2,100,2.45,7,2536
greedy,100,1.97,7,4
random,100,4.42,7,0
bad_greedy,100,4.42,7,1
k=1,100,1.89,7,67
k=2,100,1.88,7,2336
greedy,100,2.62,7,3
random,100,4.63,7,0
bad_greedy,100,4.63,7,1
k=1,100,2.55,7,65
k=2,100,2.53,7,2554
greedy,100,2.23,7,3
random,100,4.24,7,0
bad_greedy,100,4.24,7,1
k=1,100,2.21,7,50
k=2,100,2.21,7,2676
greedy,100,1.83,8,3
random,100,4.07,8,0
bad_greedy,100,4.07,8,1
k=1,100,1.81,8,45
k=2,100,1.8,8,2367
greedy,100,1.7,8,3
random,100,4.24,8,0
bad_greedy,100,4.24,8,1
k=1,100,1.66,8,41
k=2,100,1.65,8,1981
greedy,100,1.68,8,3
random,100,4.74,8,0
bad_greedy,100,4.74,8,1
k=1,100,1.64,8,41
k=2,100,1.63,8,1948
greedy,100,1.75,8,3
random,100,4.6,8,0
bad_greedy,100,4.6,8,2
k=1,100,1.73,8,39
k=2,100,1.72,8,1960
greedy,100,2.24,8,3
random,100,4.97,8,0
bad_greedy,100,4.97,8,1
k=1,100,2.23,8,45
k=2,100,2.21,8,2253
greedy,100,1.99,8,3
random,100,4.35,8,0
bad_greedy,100,4.35,8,1
k=1,100,1.95,8,50
k=2,100,1.93,8,2282
greedy,100,1.78,8,3
random,100,4.41,8,0
bad_greedy,100,4.41,8,2
k=1,100,1.72,8,42
k=2,100,1.69,8,2147
greedy,100,1.67,8,4
random,100,4.73,8,0
bad_greedy,100,4.73,8,2
k=1,100,1.63,8,41
k=2,100,1.6,8,2728
greedy,100,1.89,8,4
random,100,4.36,8,0
bad_greedy,100,4.36,8,2
k=1,100,1.86,8,61
k=2,100,1.83,8,2576
greedy,100,1.99,8,3
random,100,4.5,8,0
bad_greedy,100,4.5,8,2
k=1,100,1.88,8,44
k=2,100,1.85,8,2546
greedy,100,2.6,6,3
random,100,4.53,6,0
bad_greedy,100,4.53,6,1
k=1,100,2.58,6,52
k=2,100,2.58,6,2698
greedy,100,2.48,6,3
random,100,4.28,6,0
bad_greedy,100,4.28,6,1
k=1,100,2.46,6,52
k=2,100,2.44,6,2817
greedy,100,2.55,6,3
random,100,4.43,6,0
bad_greedy,100,4.43,6,1
k=1,100,2.49,6,61
k=2,100,2.47,6,2677
greedy,100,2.76,6,4
random,100,4.56,6,0
bad_greedy,100,4.56,6,1
k=1,100,2.73,6,52
k=2,100,2.72,6,2784
greedy,100,2.51,6,3
random,100,4.63,6,0
bad_greedy,100,4.63,6,1
k=1,100,2.48,6,50
k=2,100,2.46,6,2617
greedy,100,2.44,6,3
random,100,4.43,6,0
bad_greedy,100,4.43,6,1
k=1,100,2.41,6,66
k=2,100,2.39,6,2623
greedy,100,2.55,6,3
random,100,4.66,6,0
bad_greedy,100,4.66,6,2
k=1,100,2.52,6,56
k=2,100,2.5,6,2593
greedy,100,2.36,6,4
random,100,4.34,6,0
bad_greedy,100,4.34,6,1
k=1,100,2.33,6,51
k=2,100,2.33,6,2683
greedy,99,2.19192,6,3
random,100,4.43,6,0
bad_greedy,100,4.43,6,1
k=1,100,2.15,6,55
k=2,100,2.15,6,2567
greedy,100,2.39,6,3
random,100,4.43,6,0
bad_greedy,100,4.43,6,1
k=1,100,2.36,6,53
k=2,100,2.33,6,2598
greedy,100,3.29,4,3
random,100,4.43,4,0
bad_greedy,100,4.43,4,1
k=1,100,3.29,4,60
k=2,100,3.29,4,3240
greedy,99,3.56566,4,3
random,100,4.54,4,0
bad_greedy,100,4.54,4,1
k=1,100,3.48,4,65
k=2,100,3.48,4,3099
greedy,100,3.12,4,3
random,100,4.54,4,0
bad_greedy,100,4.54,4,1
k=1,100,3.12,4,56
k=2,100,3.12,4,3023
greedy,100,3.31,4,3
random,100,4.57,4,0
bad_greedy,100,4.57,4,2
k=1,100,3.31,4,59
k=2,100,3.31,4,3054
greedy,100,3.77,4,3
random,100,4.46,4,0
bad_greedy,100,4.46,4,1
k=1,100,3.73,4,64
k=2,100,3.73,4,3261
greedy,100,3.71,4,3
random,100,4.48,4,0
bad_greedy,100,4.48,4,1
k=1,100,3.68,4,84
k=2,100,3.68,4,3298
greedy,100,3.25,4,4
random,100,4.42,4,0
bad_greedy,100,4.42,4,1
k=1,100,3.23,4,73
k=2,100,3.23,4,3081
greedy,100,3.65,4,3
random,100,4.63,4,0
bad_greedy,100,4.63,4,1
k=1,100,3.65,4,60
k=2,100,3.65,4,3222
greedy,100,3.72,4,3
random,100,4.58,4,0
bad_greedy,100,4.58,4,1
k=1,100,3.69,4,68
k=2,100,3.69,4,3228
greedy,100,3.56,4,3
random,100,4.51,4,0
bad_greedy,100,4.51,4,1
k=1,100,3.52,4,61
k=2,100,3.52,4,3268
greedy,100,1.7,9,3
random,100,4.55,9,0
bad_greedy,100,4.55,9,1
k=1,100,1.67,9,41
k=2,100,1.65,9,1982
greedy,100,1.47,9,3
random,100,4.88,9,0
bad_greedy,100,4.88,9,1
k=1,100,1.45,9,36
k=2,100,1.44,9,1721
greedy,100,1.61,9,3
random,100,4.61,9,0
bad_greedy,100,4.61,9,1
k=1,100,1.58,9,39
k=2,100,1.56,9,1916
greedy,100,1.39,9,3
random,100,4.42,9,0
bad_greedy,100,4.42,9,1
k=1,100,1.37,9,49
k=2,100,1.35,9,1766
greedy,100,1.66,9,3
random,100,4.87,9,0
bad_greedy,100,4.87,9,1
k=1,100,1.63,9,39
k=2,100,1.61,9,1830
greedy,100,1.45,9,3
random,100,4.24,9,0
bad_greedy,100,4.24,9,1
k=1,100,1.4,9,39
k=2,100,1.38,9,1865
greedy,100,1.37,9,3
random,100,4.01,9,0
bad_greedy,100,4.01,9,1
k=1,100,1.34,9,38
k=2,100,1.34,9,1855
greedy,100,1.41,9,3
random,100,4.59,9,0
bad_greedy,100,4.59,9,1
k=1,100,1.37,9,38
k=2,100,1.34,9,1780
greedy,100,1.41,9,3
random,100,4.48,9,0
bad_greedy,100,4.48,9,2
k=1,100,1.38,9,36
k=2,100,1.36,9,1732
greedy,100,1.56,9,3
random,100,4.32,9,0
bad_greedy,100,4.32,9,1
k=1,100,1.52,9,38
k=2,100,1.49,9,1874
greedy,100,0.89,12,3
random,100,4.48,12,0
bad_greedy,100,4.48,12,1
k=1,100,0.87,12,27
k=2,100,0.86,12,1314
greedy,100,0.92,12,3
random,100,4.6,12,0
bad_greedy,100,4.6,12,1
k=1,100,0.92,12,25
k=2,100,0.92,12,1204
greedy,100,1.24,12,3
random,100,4.8,12,0
bad_greedy,100,4.8,12,1
k=1,100,1.19,12,32
k=2,100,1.16,12,1449
greedy,100,1.17,12,3
random,100,4.62,12,0
bad_greedy,100,4.62,12,1
k=1,100,1.12,12,31
k=2,100,1.08,12,1517
greedy,100,1.02,12,3
random,100,4.65,12,0
bad_greedy,100,4.65,12,1
k=1,100,0.91,12,26
k=2,100,0.87,12,1225
greedy,100,1.08,12,3
random,100,4.41,12,0
bad_greedy,100,4.41,12,1
k=1,100,1.03,12,30
k=2,100,1.01,12,1450
greedy,100,0.84,12,3
random,100,4.24,12,0
bad_greedy,100,4.24,12,1
k=1,100,0.8,12,30
k=2,100,0.78,12,1425
greedy,100,1.04,12,3
random,100,4.69,12,0
bad_greedy,100,4.69,12,1
k=1,100,0.99,12,28
k=2,100,0.96,12,1337
greedy,100,0.84,12,3
random,100,4.37,12,0
bad_greedy,100,4.37,12,1
k=1,100,0.82,12,29
k=2,100,0.8,12,1418
greedy,100,0.96,12,3
random,100,4.54,12,0
bad_greedy,100,4.54,12,1
k=1,100,0.92,12,28
k=2,100,0.9,12,1343
greedy,100,0.53,18,3
random,100,4.78,18,0
bad_greedy,100,4.78,18,1
k=1,100,0.51,18,21
k=2,100,0.49,18,974
greedy,100,0.4,18,3
random,100,4.59,18,0
bad_greedy,100,4.59,18,1
k=1,100,0.36,18,17
k=2,100,0.35,18,773
greedy,100,0.32,18,3
random,100,4.6,18,0
bad_greedy,100,4.6,18,1
k=1,100,0.3,18,17
k=2,100,0.29,18,794
greedy,100,0.39,18,3
random,100,4.24,18,0
bad_greedy,100,4.24,18,1
k=1,100,0.36,18,19
k=2,100,0.35,18,917
greedy,100,0.39,18,3
random,100,4.6,18,0
bad_greedy,100,4.6,18,1
k=1,100,0.38,18,17
k=2,100,0.37,18,785
greedy,100,0.43,18,3
random,100,4.42,18,0
bad_greedy,100,4.42,18,1
k=1,100,0.42,18,19
k=2,100,0.4,18,884
greedy,100,0.4,18,3
random,100,4.61,18,0
bad_greedy,100,4.61,18,1
k=1,100,0.37,18,17
k=2,100,0.37,18,717
greedy,100,0.42,18,3
random,100,4.36,18,0
bad_greedy,100,4.36,18,1
k=1,100,0.38,18,18
k=2,100,0.37,18,819
greedy,100,0.45,18,3
random,100,4.32,18,0
bad_greedy,100,4.32,18,1
k=1,100,0.43,18,20
k=2,100,0.42,18,901
greedy,100,0.28,18,3
random,100,4.55,18,0
bad_greedy,100,4.55,18,1
k=1,100,0.26,18,15
k=2,100,0.26,18,672
greedy,100,4.31,1,3
random,100,4.31,1,0
bad_greedy,100,4.31,1,1
k=1,100,4.31,1,65
k=2,100,4.31,1,3356
greedy,100,4.33,1,3
random,100,4.33,1,0
bad_greedy,100,4.33,1,1
k=1,100,4.33,1,66
k=2,100,4.33,1,3202
greedy,100,4.26,1,3
random,100,4.33,1,0
bad_greedy,100,4.33,1,1
k=1,100,4.26,1,63
k=2,100,4.26,1,3182
greedy,100,4.35,1,3
random,100,4.35,1,0
bad_greedy,100,4.35,1,1
k=1,100,4.35,1,63
k=2,100,4.35,1,3135
greedy,100,4.66,1,3
random,100,4.66,1,0
bad_greedy,100,4.66,1,1
k=1,100,4.66,1,65
k=2,100,4.66,1,3203
greedy,99,4.12121,1,3
random,100,4.07,1,0
bad_greedy,100,4.07,1,1
k=1,100,4.07,1,66
k=2,100,4.07,1,3175
greedy,100,4.54,1,3
random,100,4.59,1,0
bad_greedy,100,4.59,1,1
k=1,100,4.54,1,64
k=2,100,4.54,1,3161
greedy,100,4.16,1,3
random,100,4.26,1,0
bad_greedy,100,4.26,1,1
k=1,100,4.16,1,63
k=2,100,4.16,1,3121
greedy,100,4.66,1,3
random,100,4.66,1,0
bad_greedy,100,4.66,1,1
k=1,100,4.66,1,64
k=2,100,4.66,1,3143
greedy,100,4.43,1,3
random,100,4.43,1,0
bad_greedy,100,4.43,1,1
k=1,100,4.43,1,63
k=2,100,4.43,1,3267
greedy,100,0.54,13,3
random,100,4.33,13,0
bad_greedy,100,4.33,13,1
k=1,100,0.52,13,26
k=2,100,0.51,13,1182
greedy,100,0.83,13,3
random,100,4.57,13,0
bad_greedy,100,4.57,13,1
k=1,100,0.81,13,28
k=2,100,0.81,13,1338
greedy,100,0.84,13,3
random,100,4.55,13,0
bad_greedy,100,4.55,13,1
k=1,100,0.82,13,27
k=2,100,0.81,13,1303
greedy,100,0.86,13,3
random,100,4.55,13,0
bad_greedy,100,4.55,13,1
k=1,100,0.83,13,27
k=2,100,0.82,13,1240
greedy,100,0.75,13,3
random,100,4.27,13,0
bad_greedy,100,4.27,13,1
k=1,100,0.71,13,25
k=2,100,0.69,13,1171
greedy,100,0.76,13,3
random,100,4.36,13,0
bad_greedy,100,4.36,13,1
k=1,100,0.74,13,26
k=2,100,0.72,13,1192
greedy,100,0.88,13,3
random,100,4.46,13,0
bad_greedy,100,4.46,13,1
k=1,100,0.85,13,27
k=2,100,0.85,13,1297
greedy,100,0.65,13,3
random,100,4.41,13,0
bad_greedy,100,4.41,13,1
k=1,100,0.64,13,24
k=2,100,0.62,13,1129
greedy,100,0.8,13,3
random,100,4.25,13,0
bad_greedy,100,4.25,13,1
k=1,100,0.77,13,27
k=2,100,0.74,13,1248
greedy,100,0.91,13,3
random,100,4.49,13,0
bad_greedy,100,4.49,13,1
k=1,100,0.83,13,29
k=2,100,0.8,13,1356
greedy,100,4.46,2,3
random,100,4.72,2,0
bad_greedy,100,4.72,2,1
k=1,100,4.46,2,63
k=2,100,4.46,2,3181
greedy,100,4.29,2,3
random,100,4.33,2,0
bad_greedy,100,4.33,2,1
k=1,100,4.21,2,65
k=2,100,4.21,2,3205
greedy,100,4.45,2,3
random,100,4.66,2,0
bad_greedy,100,4.66,2,1
k=1,100,4.45,2,76
k=2,100,4.45,2,3189
greedy,100,4.37,2,3
random,100,4.49,2,0
bad_greedy,100,4.49,2,1
k=1,100,4.37,2,64
k=2,100,4.37,2,3172
greedy,100,4.12,2,3
random,100,4.36,2,0
bad_greedy,100,4.36,2,1
k=1,100,4.12,2,65
k=2,100,4.12,2,3209
greedy,99,4.37374,2,3
random,100,4.42,2,0
bad_greedy,100,4.42,2,1
k=1,100,4.32,2,65
k=2,100,4.32,2,3175
greedy,100,4.22,2,3
random,100,4.53,2,0
bad_greedy,100,4.53,2,1
k=1,100,4.22,2,65
k=2,100,4.22,2,3133
greedy,100,4.55,2,3
random,100,4.64,2,0
bad_greedy,100,4.64,2,1
k=1,100,4.55,2,67
k=2,100,4.55,2,3168
greedy,100,4.25,2,3
random,100,4.55,2,0
bad_greedy,100,4.55,2,1
k=1,100,4.25,2,62
k=2,100,4.25,2,3086
greedy,100,4.31,2,3
random,100,4.52,2,0
bad_greedy,100,4.52,2,1
k=1,100,4.31,2,62
k=2,100,4.31,2,3170
greedy,99,4.54545,1,3
random,100,4.52,1,0
bad_greedy,100,4.52,1,2
k=1,100,4.48,1,75
k=2,100,4.48,1,3357
greedy,100,4.52,1,3
random,100,4.55,1,0
bad_greedy,100,4.55,1,1
k=1,100,4.52,1,64
k=2,100,4.52,1,3122
greedy,100,4.2,1,3
random,100,4.2,1,0
bad_greedy,100,4.2,1,1
k=1,100,4.2,1,64
k=2,100,4.2,1,3146
greedy,100,4.5,1,3
random,100,4.56,1,0
bad_greedy,100,4.56,1,1
k=1,100,4.5,1,62
k=2,100,4.5,1,3107
greedy,100,4.53,1,3
random,100,4.53,1,0
bad_greedy,100,4.53,1,1
k=1,100,4.53,1,64
k=2,100,4.53,1,3129
greedy,100,4.59,1,3
random,100,4.59,1,0
bad_greedy,100,4.59,1,1
k=1,100,4.59,1,64
k=2,100,4.59,1,3120
greedy,100,4.38,1,3
random,100,4.42,1,0
bad_greedy,100,4.42,1,1
k=1,100,4.38,1,62
k=2,100,4.38,1,3136
greedy,100,4.85,1,3
random,100,4.97,1,0
bad_greedy,100,4.97,1,1
k=1,100,4.85,1,64
k=2,100,4.85,1,3080
greedy,100,4.24,1,4
random,100,4.24,1,0
bad_greedy,100,4.24,1,1
k=1,100,4.24,1,108
k=2,100,4.24,1,3613
greedy,100,4.28,1,4
random,100,4.41,1,0
bad_greedy,100,4.41,1,1
k=1,100,4.28,1,67
k=2,100,4.28,1,3169
greedy,100,1.03,12,3
random,100,4.94,12,0
bad_greedy,100,4.94,12,1
k=1,100,1,12,29
k=2,100,0.97,12,1331
greedy,100,1.12,12,3
random,100,4.74,12,0
bad_greedy,100,4.74,12,1
k=1,100,1.06,12,30
k=2,100,1.04,12,1452
greedy,100,0.97,12,3
random,100,4.78,12,0
bad_greedy,100,4.78,12,1
k=1,100,0.94,12,29
k=2,100,0.92,12,1383
greedy,100,0.96,12,3
random,100,4.69,12,0
bad_greedy,100,4.69,12,1
k=1,100,0.93,12,26
k=2,100,0.92,12,1238
greedy,100,1.08,12,3
random,100,4.61,12,0
bad_greedy,100,4.61,12,1
k=1,100,1.04,12,31
k=2,100,1.01,12,1446
greedy,100,0.82,12,3
random,100,4.32,12,0
bad_greedy,100,4.32,12,1
k=1,100,0.79,12,28
k=2,100,0.79,12,1290
greedy,100,0.94,12,3
random,100,4.43,12,0
bad_greedy,100,4.43,12,1
k=1,100,0.9,12,27
k=2,100,0.87,12,1302
greedy,100,1.03,12,3
random,100,4.58,12,0
bad_greedy,100,4.58,12,1
k=1,100,1.02,12,32
k=2,100,1.01,12,1485
greedy,100,1.15,12,3
random,100,4.54,12,0
bad_greedy,100,4.54,12,1
k=1,100,1.11,12,31
k=2,100,1.08,12,1448
greedy,100,0.95,12,3
random,100,4.4,12,0
bad_greedy,100,4.4,12,1
k=1,100,0.92,12,30
k=2,100,0.9,12,1421
greedy,100,3.69,3,3
random,100,4.38,3,0
bad_greedy,100,4.38,3,1
k=1,100,3.66,3,66
k=2,100,3.66,3,3007
greedy,100,4.11,3,4
random,100,4.65,3,0
bad_greedy,100,4.65,3,1
k=1,100,4.11,3,61
k=2,100,4.11,3,2997
greedy,100,3.95,3,4
random,100,4.68,3,0
bad_greedy,100,4.68,3,1
k=1,100,3.85,3,59
k=2,100,3.82,3,2933
greedy,100,4.02,3,4
random,100,4.69,3,0
bad_greedy,100,4.69,3,1
k=1,100,4.02,3,61
k=2,100,4.02,3,2961
greedy,100,4.1,3,3
random,100,4.59,3,0
bad_greedy,100,4.59,3,1
k=1,100,4.1,3,61
k=2,100,4.1,3,2977
greedy,100,3.49,3,3
random,100,4.15,3,0
bad_greedy,100,4.15,3,1
k=1,100,3.44,3,58
k=2,100,3.44,3,2903
greedy,100,4.09,3,3
random,100,4.64,3,0
bad_greedy,100,4.64,3,1
k=1,100,4.09,3,59
k=2,100,4.09,3,3016
greedy,100,3.72,3,3
random,100,4.51,3,0
bad_greedy,100,4.51,3,1
k=1,100,3.72,3,59
k=2,100,3.72,3,2917
greedy,100,3.73,3,4
random,100,4.55,3,0
bad_greedy,100,4.55,3,1
k=1,100,3.73,3,60
k=2,100,3.73,3,2912
greedy,100,4.32,3,3
random,100,4.81,3,0
bad_greedy,100,4.81,3,1
k=1,100,4.28,3,60
k=2,100,4.28,3,2943
greedy,100,0.86,13,3
random,100,4.69,13,0
bad_greedy,100,4.69,13,1
k=1,100,0.85,13,26
k=2,100,0.85,13,1235
greedy,100,0.84,13,3
random,100,4.63,13,0
bad_greedy,100,4.63,13,1
k=1,100,0.8,13,28
k=2,100,0.77,13,1306
greedy,100,0.93,13,3
random,100,4.79,13,0
bad_greedy,100,4.79,13,1
k=1,100,0.9,13,28
k=2,100,0.88,13,1287
greedy,100,0.56,13,3
random,100,4.64,13,0
bad_greedy,100,4.64,13,1
k=1,100,0.56,13,24
k=2,100,0.56,13,1108
greedy,100,0.75,13,3
random,100,4.58,13,0
bad_greedy,100,4.58,13,1
k=1,100,0.72,13,25
k=2,100,0.71,13,1151
greedy,100,0.73,13,3
random,100,4.16,13,0
bad_greedy,100,4.16,13,1
k=1,100,0.69,13,27
k=2,100,0.67,13,1363
greedy,100,0.69,13,3
random,100,4.38,13,0
bad_greedy,100,4.38,13,1
k=1,100,0.67,13,27
k=2,100,0.65,13,1300
greedy,100,0.8,13,3
random,100,4.6,13,0
bad_greedy,100,4.6,13,1
k=1,100,0.78,13,25
k=2,100,0.76,13,1223
greedy,100,0.78,13,3
random,100,4.26,13,0
bad_greedy,100,4.26,13,1
k=1,100,0.74,13,26
k=2,100,0.72,13,1215
greedy,100,0.64,13,3
random,100,4.24,13,0
bad_greedy,100,4.24,13,1
k=1,100,0.62,13,27
k=2,100,0.61,13,1254
greedy,100,0.34,19,3
random,100,4.44,19,0
bad_greedy,100,4.44,19,2
k=1,100,0.34,19,18
k=2,100,0.34,19,739
greedy,100,0.43,19,3
random,100,4.63,19,0
bad_greedy,100,4.63,19,1
k=1,100,0.36,19,17
k=2,100,0.33,19,763
greedy,100,0.31,19,3
random,100,4.77,19,0
bad_greedy,100,4.77,19,1
k=1,100,0.28,19,17
k=2,100,0.26,19,796
greedy,100,0.35,19,3
random,100,4.59,19,0
bad_greedy,100,4.59,19,1
k=1,100,0.34,19,17
k=2,100,0.33,19,751
greedy,100,0.29,19,3
random,100,4.3,19,0
bad_greedy,100,4.3,19,1
k=1,100,0.29,19,17
k=2,100,0.28,19,730
greedy,100,0.26,19,3
random,100,4.38,19,0
bad_greedy,100,4.38,19,2
k=1,100,0.25,19,14
k=2,100,0.25,19,627
greedy,100,0.3,19,3
random,100,4.65,19,0
bad_greedy,100,4.65,19,1
k=1,100,0.3,19,15
k=2,100,0.3,19,666
greedy,100,0.46,19,3
random,100,4.59,19,0
bad_greedy,100,4.59,19,1
k=1,100,0.39,19,18
k=2,100,0.38,19,815
greedy,100,0.29,19,3
random,100,4.46,19,0
bad_greedy,100,4.46,19,1
k=1,100,0.28,19,18
k=2,100,0.27,19,813
greedy,100,0.34,19,3
random,100,4.25,19,0
bad_greedy,100,4.25,19,1
k=1,100,0.32,19,19
k=2,100,0.31,19,839
greedy,100,4.48,2,3
random,100,4.91,2,0
bad_greedy,100,4.91,2,1
k=1,100,4.48,2,62
k=2,100,4.48,2,3096
greedy,99,4.15152,2,3
random,100,4.47,2,0
bad_greedy,100,4.47,2,1
k=1,100,4.09,2,63
k=2,100,4.09,2,3116
greedy,100,4.24,2,3
random,100,4.41,2,0
bad_greedy,100,4.41,2,1
k=1,100,4.24,2,63
k=2,100,4.24,2,3129
greedy,100,4.44,2,3
random,100,4.61,2,0
bad_greedy,100,4.61,2,1
k=1,100,4.44,2,64
k=2,100,4.44,2,3145
greedy,100,4.24,2,3
random,100,4.37,2,0
bad_greedy,100,4.37,2,1
k=1,100,4.24,2,63
k=2,100,4.24,2,3169
greedy,100,4.14,2,3
random,100,4.32,2,0
bad_greedy,100,4.32,2,1
k=1,100,4.14,2,63
k=2,100,4.14,2,3195
greedy,100,4.37,2,3
random,100,4.58,2,0
bad_greedy,100,4.58,2,2
k=1,100,4.37,2,71
k=2,100,4.37,2,3590
greedy,100,4.35,2,3
random,100,4.58,2,0
bad_greedy,100,4.58,2,2
k=1,100,4.35,2,88
k=2,100,4.35,2,3805
greedy,100,4.14,2,3
random,100,4.41,2,0
bad_greedy,100,4.41,2,1
k=1,100,4.14,2,72
k=2,100,4.14,2,3246
greedy,99,4.71717,2,3
random,100,4.84,2,0
bad_greedy,100,4.84,2,1
k=1,100,4.65,2,66
k=2,100,4.65,2,4250
greedy,100,3.25,4,3
random,100,4.43,4,0
bad_greedy,100,4.43,4,1
k=1,100,3.21,4,58
k=2,100,3.21,4,3050
greedy,100,3.73,4,3
random,100,4.8,4,0
bad_greedy,100,4.8,4,1
k=1,100,3.71,4,60
k=2,100,3.71,4,3227
greedy,99,3.72727,4,3
random,100,4.47,4,0
bad_greedy,100,4.47,4,1
k=1,100,3.68,4,62
k=2,100,3.68,4,3241
greedy,100,3.55,4,3
random,100,4.51,4,0
bad_greedy,100,4.51,4,2
k=1,100,3.52,4,70
k=2,100,3.52,4,3215
greedy,100,3.48,4,3
random,100,4.68,4,0
bad_greedy,100,4.68,4,2
k=1,100,3.48,4,62
k=2,100,3.48,4,3255
greedy,100,3.55,4,3
random,100,4.82,4,0
bad_greedy,100,4.82,4,1
k=1,100,3.55,4,72
k=2,100,3.55,4,3058
greedy,100,3.36,4,3
random,100,4.56,4,0
bad_greedy,100,4.56,4,1
k=1,100,3.36,4,71
k=2,100,3.36,4,3018
greedy,100,3.29,4,3
random,100,4.39,4,0
bad_greedy,100,4.39,4,1
k=1,100,3.26,4,58
k=2,100,3.26,4,3062
greedy,100,3.13,4,3
random,100,4.39,4,0
bad_greedy,100,4.39,4,1
k=1,100,3.04,4,72
k=2,100,3.04,4,3088
greedy,100,3.49,4,4
random,100,4.61,4,0
bad_greedy,100,4.61,4,1
k=1,100,3.47,4,68
k=2,100,3.47,4,3145
greedy,100,0.48,18,3
random,100,4.86,18,0
bad_greedy,100,4.86,18,1
k=1,100,0.46,18,19
k=2,100,0.44,18,862
greedy,100,0.37,18,3
random,100,4.31,18,0
bad_greedy,100,4.31,18,1
k=1,100,0.35,18,19
k=2,100,0.33,18,847
greedy,100,0.42,18,3
random,100,4.4,18,0
bad_greedy,100,4.4,18,1
k=1,100,0.39,18,18
k=2,100,0.37,18,808
greedy,100,0.28,18,3
random,100,3.96,18,0
bad_greedy,100,3.96,18,1
k=1,100,0.27,18,18
k=2,100,0.26,18,823
greedy,100,0.41,18,3
random,100,4.5,18,0
bad_greedy,100,4.5,18,1
k=1,100,0.4,18,19
k=2,100,0.39,18,866
greedy,100,0.28,18,3
random,100,4.42,18,0
bad_greedy,100,4.42,18,1
k=1,100,0.26,18,16
k=2,100,0.26,18,724
greedy,100,0.45,18,3
random,100,4.65,18,0
bad_greedy,100,4.65,18,1
k=1,100,0.43,18,16
